sum,Avg0,SD0,frust0,file,Nodes,Impure
4,0.0,0.0,0.0,Impure_4_6_15,4,6
1,0.49988,0.0011114255110742,0.1666666666666666,Impure_4_6_16,4,6
3,0.50012,0.0011114255110742,0.1666666666666666,Impure_4_6_16,4,6
0,0.0,0.0,0.0,Impure_4_6_16,4,6
2,0.0,0.0,0.0,Impure_4_6_16,4,6
4,0.0,0.0,0.0,Impure_4_6_16,4,6
2,0.9999999999999999,0.003258193091611,0.1666666666666666,Impure_4_6_17,4,6
0,0.0,0.0,0.0,Impure_4_6_17,4,6
1,0.0,0.0,0.0,Impure_4_6_17,4,6
3,0.0,0.0,0.0,Impure_4_6_17,4,6
4,0.0,0.0,0.0,Impure_4_6_17,4,6
1,0.5008966666666665,0.0029194335900951,0.3333333333333333,Impure_4_6_18,4,6
3,0.4991033333333333,0.0024923230468855,0.3333333333333333,Impure_4_6_18,4,6
0,0.0,0.0,0.0,Impure_4_6_18,4,6
2,0.0,0.0,0.0,Impure_4_6_18,4,6
4,0.0,0.0,0.0,Impure_4_6_18,4,6
1,0.4983533333333333,0.0012898148015208,0.1666666666666666,Impure_4_6_19,4,6
3,0.5016466666666667,0.0012898148015208,0.1666666666666666,Impure_4_6_19,4,6
0,0.0,0.0,0.0,Impure_4_6_19,4,6
2,0.0,0.0,0.0,Impure_4_6_19,4,6
4,0.0,0.0,0.0,Impure_4_6_19,4,6
2,1.0,0.0023025396606548,0.3333333333333333,Impure_4_6_20,4,6
0,0.0,0.0,0.0,Impure_4_6_20,4,6
1,0.0,0.0,0.0,Impure_4_6_20,4,6
3,0.0,0.0,0.0,Impure_4_6_20,4,6
4,0.0,0.0,0.0,Impure_4_6_20,4,6
1,0.5007033333333334,0.0018504834203226,0.3333333333333333,Impure_4_6_29,4,6
3,0.4992966666666666,0.0018504834203226,0.3333333333333333,Impure_4_6_29,4,6
0,0.0,0.0,0.0,Impure_4_6_29,4,6
2,0.0,0.0,0.0,Impure_4_6_29,4,6
4,0.0,0.0,0.0,Impure_4_6_29,4,6
2,1.0,0.002567852539899,0.1666666666666666,Impure_4_6_31,4,6
0,0.0,0.0,0.0,Impure_4_6_31,4,6
1,0.0,0.0,0.0,Impure_4_6_31,4,6
3,0.0,0.0,0.0,Impure_4_6_31,4,6
4,0.0,0.0,0.0,Impure_4_6_31,4,6
1,0.4988033333333333,0.0014264719493288,0.3333333333333333,Impure_4_6_32,4,6
3,0.5011966666666666,0.0014264719493289,0.3333333333333333,Impure_4_6_32,4,6
0,0.0,0.0,0.0,Impure_4_6_32,4,6
2,0.0,0.0,0.0,Impure_4_6_32,4,6
4,0.0,0.0,0.0,Impure_4_6_32,4,6
1,0.4991666666666667,0.0001880307303489,0.1666666666666666,Impure_4_6_34,4,6
3,0.5008333333333334,0.0001880307303489,0.1666666666666666,Impure_4_6_34,4,6
0,0.0,0.0,0.0,Impure_4_6_34,4,6
2,0.0,0.0,0.0,Impure_4_6_34,4,6
4,0.0,0.0,0.0,Impure_4_6_34,4,6
2,1.0,0.0017225562400106,0.3333333333333333,Impure_4_6_36,4,6
0,0.0,0.0,0.0,Impure_4_6_36,4,6
1,0.0,0.0,0.0,Impure_4_6_36,4,6
3,0.0,0.0,0.0,Impure_4_6_36,4,6
4,0.0,0.0,0.0,Impure_4_6_36,4,6
2,0.9999999999999999,0.0019548458308066,0.1666666666666666,Impure_4_6_39,4,6
0,0.0,0.0,0.0,Impure_4_6_39,4,6
1,0.0,0.0,0.0,Impure_4_6_39,4,6
3,0.0,0.0,0.0,Impure_4_6_39,4,6
4,0.0,0.0,0.0,Impure_4_6_39,4,6
2,1.0,0.0026477327827574,0.1666666666666666,Impure_4_6_40,4,6
0,0.0,0.0,0.0,Impure_4_6_40,4,6
1,0.0,0.0,0.0,Impure_4_6_40,4,6
3,0.0,0.0,0.0,Impure_4_6_40,4,6
4,0.0,0.0,0.0,Impure_4_6_40,4,6
1,0.49989,0.0010789192122984,0.0,Impure_4_6_43,4,6
3,0.5001099999999999,0.0010789192122984,0.0,Impure_4_6_43,4,6
0,0.0,0.0,0.0,Impure_4_6_43,4,6
2,0.0,0.0,0.0,Impure_4_6_43,4,6
4,0.0,0.0,0.0,Impure_4_6_43,4,6
1,0.4995433333333332,0.0011251878831369999,0.3333333333333333,Impure_4_6_46,4,6
3,0.5004566666666665,0.0022660878313418,0.3333333333333333,Impure_4_6_46,4,6
0,0.0,0.0,0.0,Impure_4_6_46,4,6
2,0.0,0.0,0.0,Impure_4_6_46,4,6
4,0.0,0.0,0.0,Impure_4_6_46,4,6
2,0.9999999999999999,0.0036696798202885002,0.3333333333333333,Impure_4_6_47,4,6
0,0.0,0.0,0.0,Impure_4_6_47,4,6
1,0.0,0.0,0.0,Impure_4_6_47,4,6
3,0.0,0.0,0.0,Impure_4_6_47,4,6
4,0.0,0.0,0.0,Impure_4_6_47,4,6
1,0.4992366666666667,0.0017677543821344,0.1666666666666666,Impure_4_6_4,4,6
3,0.5007633333333333,0.0017677543821344,0.1666666666666666,Impure_4_6_4,4,6
0,0.0,0.0,0.0,Impure_4_6_4,4,6
2,0.0,0.0,0.0,Impure_4_6_4,4,6
4,0.0,0.0,0.0,Impure_4_6_4,4,6
2,1.0,0.0018569030370185,0.3333333333333333,Impure_4_6_6,4,6
0,0.0,0.0,0.0,Impure_4_6_6,4,6
1,0.0,0.0,0.0,Impure_4_6_6,4,6
3,0.0,0.0,0.0,Impure_4_6_6,4,6
4,0.0,0.0,0.0,Impure_4_6_6,4,6
1,0.5002666666666667,0.0004331538089665,0.25,Impure_4_7_0,4,7
3,0.4997333333333333,0.0004331538089665,0.25,Impure_4_7_0,4,7
0,0.0,0.0,0.0,Impure_4_7_0,4,7
2,0.0,0.0,0.0,Impure_4_7_0,4,7
4,0.0,0.0,0.0,Impure_4_7_0,4,7
