sum,Avg0,SD0,file,Teams,Members
5,0.0,0.0,Team6_4_3_6_2_4_5,6,4
6,0.0,0.0,Team6_4_3_6_2_4_5,6,4
2,0.1955399999999999,0.0011431559592868,Team6_4_5_2_2_3_2,6,3
3,0.6109233333333328,0.0049338183614029,Team6_4_5_2_2_3_2,6,3
4,0.1935366666666666,0.001330227199048,Team6_4_5_2_2_3_2,6,3
0,0.0,0.0,Team6_4_5_2_2_3_2,6,3
1,0.0,0.0,Team6_4_5_2_2_3_2,6,3
5,0.0,0.0,Team6_4_5_2_2_3_2,6,3
6,0.0,0.0,Team6_4_5_2_2_3_2,6,3
2,0.06616,0.0011624399626073,Team6_5_2_4_3_6_4,6,4
3,0.8679966666666658,0.0076979765077610195,Team6_5_2_4_3_6_4,6,4
4,0.0658433333333333,0.0008754554370281,Team6_5_2_4_3_6_4,6,4
0,0.0,0.0,Team6_5_2_4_3_6_4,6,4
1,0.0,0.0,Team6_5_2_4_3_6_4,6,4
5,0.0,0.0,Team6_5_2_4_3_6_4,6,4
6,0.0,0.0,Team6_5_2_4_3_6_4,6,4
2,0.03763,0.0003774475681027,Team6_5_3_4_5_6_7,6,5
3,0.9244099999999991,0.009096841007047999,Team6_5_3_4_5_6_7,6,5
4,0.03796,0.0001019803902718,Team6_5_3_4_5_6_7,6,5
0,0.0,0.0,Team6_5_3_4_5_6_7,6,5
1,0.0,0.0,Team6_5_3_4_5_6_7,6,5
5,0.0,0.0,Team6_5_3_4_5_6_7,6,5
6,0.0,0.0,Team6_5_3_4_5_6_7,6,5
2,0.10080333333333319,0.0009949841337858027,Team6_5_9_12_5_9_8,6,8
3,0.798476666666666,0.0078212058761983,Team6_5_9_12_5_9_8,6,8
4,0.10071999999999989,0.0009067095363459485,Team6_5_9_12_5_9_8,6,8
0,0.0,0.0,Team6_5_9_12_5_9_8,6,8
1,0.0,0.0,Team6_5_9_12_5_9_8,6,8
5,0.0,0.0,Team6_5_9_12_5_9_8,6,8
6,0.0,0.0,Team6_5_9_12_5_9_8,6,8
2,0.0771433333333333,0.0008555887221093,Team6_5_9_5_6_4_7,6,6
3,0.8451699999999991,0.0111365458895352,Team6_5_9_5_6_4_7,6,6
4,0.0776866666666665,0.0008263615453489,Team6_5_9_5_6_4_7,6,6
0,0.0,0.0,Team6_5_9_5_6_4_7,6,6
1,0.0,0.0,Team6_5_9_5_6_4_7,6,6
5,0.0,0.0,Team6_5_9_5_6_4_7,6,6
6,0.0,0.0,Team6_5_9_5_6_4_7,6,6
2,0.3066166666666666,0.0017473182783057,Team6_6_1_2_3_7_5,6,4
3,0.38729999999999976,0.0032498436519888,Team6_6_1_2_3_7_5,6,4
4,0.3060833333333332,0.0012499691950584,Team6_6_1_2_3_7_5,6,4
0,0.0,0.0,Team6_6_1_2_3_7_5,6,4
1,0.0,0.0,Team6_6_1_2_3_7_5,6,4
5,0.0,0.0,Team6_6_1_2_3_7_5,6,4
6,0.0,0.0,Team6_6_1_2_3_7_5,6,4
2,0.0941499999999999,0.0009404710295588001,Team6_6_3_4_3_5_3,6,4
3,0.8117666666666657,0.0097185514550857,Team6_6_3_4_3_5_3,6,4
4,0.0940833333333332,0.0010946204514605,Team6_6_3_4_3_5_3,6,4
0,0.0,0.0,Team6_6_3_4_3_5_3,6,4
1,0.0,0.0,Team6_6_3_4_3_5_3,6,4
5,0.0,0.0,Team6_6_3_4_3_5_3,6,4
6,0.0,0.0,Team6_6_3_4_3_5_3,6,4
3,0.5018033333333327,0.0057249405329899755,Team7_12_5_9_13_16_7_8,7,10
4,0.4981433333333327,0.007088708545791786,Team7_12_5_9_13_16_7_8,7,10
0,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
1,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
2,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
5,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
6,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
7,0.0,0.0,Team7_12_5_9_13_16_7_8,7,10
3,0.4997699999999989,0.009877058653987527,Team7_6_5_7_5_4_4_4,7,5
4,0.5002299999999991,0.010119522584265444,Team7_6_5_7_5_4_4_4,7,5
0,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
1,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
2,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
5,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
6,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
7,0.0,0.0,Team7_6_5_7_5_4_4_4,7,5
3,0.4990366666666659,0.007474733345598848,Team7_6_7_5_7_11_9_4,7,7
4,0.5009633333333325,0.00639683316673941,Team7_6_7_5_7_11_9_4,7,7
0,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
1,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
2,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
5,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
6,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
7,0.0,0.0,Team7_6_7_5_7_11_9_4,7,7
3,0.5005999999999995,0.006637872899688504,Team7_7_11_11_5_10_7_5,7,8
4,0.49939666666666627,0.0070690896984883,Team7_7_11_11_5_10_7_5,7,8
0,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
1,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
2,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
5,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
6,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
7,0.0,0.0,Team7_7_11_11_5_10_7_5,7,8
3,0.5006033333333326,0.0079085739883079,Team7_7_3_3_5_2_5_3,7,4
4,0.499396666666666,0.006786555120713754,Team7_7_3_3_5_2_5_3,7,4
0,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
1,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
2,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
5,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
6,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
7,0.0,0.0,Team7_7_3_3_5_2_5_3,7,4
3,0.0539966666666665,0.0007809385687942,Team8_3_7_6_10_9_7_7_7,8,7
4,0.892556666666664,0.017799212877043877,Team8_3_7_6_10_9_7_7_7,8,7
5,0.0534433333333331,0.0011384591680343,Team8_3_7_6_10_9_7_7_7,8,7
0,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
1,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
2,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
6,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
7,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
8,0.0,0.0,Team8_3_7_6_10_9_7_7_7,8,7
3,0.3929799999999995,0.003937998491649912,Team8_4_3_1_6_9_4_1_4,8,4
4,0.21354333333333309,0.0025441608568967,Team8_4_3_1_6_9_4_1_4,8,4
5,0.3934766666666661,0.0051117969086514,Team8_4_3_1_6_9_4_1_4,8,4
0,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
1,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
2,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
6,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
7,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
8,0.0,0.0,Team8_4_3_1_6_9_4_1_4,8,4
3,0.305063333333333,0.0023271567949033397,Team8_4_4_2_3_5_1_4_1,8,3
4,0.390796666666666,0.006262057851103224,Team8_4_4_2_3_5_1_4_1,8,3
5,0.3041399999999997,0.0026523698709327,Team8_4_4_2_3_5_1_4_1,8,3
0,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
1,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
2,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
6,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
7,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
8,0.0,0.0,Team8_4_4_2_3_5_1_4_1,8,3
3,0.2321733333333331,0.0027533870019286,Team8_4_4_2_6_8_7_7_2,8,5
4,0.537463333333332,0.010512622686846922,Team8_4_4_2_6_8_7_7_2,8,5
5,0.230363333333333,0.0032145744280182,Team8_4_4_2_6_8_7_7_2,8,5
0,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
1,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
2,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
6,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
7,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
8,0.0,0.0,Team8_4_4_2_6_8_7_7_2,8,5
3,0.2077833333333327,0.004211246793839133,Team8_4_5_3_3_3_3_7_4,8,4
4,0.5841099999999981,0.013097207650850009,Team8_4_5_3_3_3_3_7_4,8,4
5,0.2081066666666661,0.0049931445673181,Team8_4_5_3_3_3_3_7_4,8,4
0,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
1,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
2,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
6,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
7,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
8,0.0,0.0,Team8_4_5_3_3_3_3_7_4,8,4
3,0.3181999999999997,0.004516316017073771,Team8_4_6_2_5_10_6_4_3,8,5
4,0.3634966666666659,0.007827495045991251,Team8_4_6_2_5_10_6_4_3,8,5
5,0.3183033333333327,0.004150415801060167,Team8_4_6_2_5_10_6_4_3,8,5
0,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
1,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
2,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
6,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
7,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
8,0.0,0.0,Team8_4_6_2_5_10_6_4_3,8,5
2,0.9999999999999998,0.0028587851784216,Team4_11_11_10_4,4,9
0,0.0,0.0,Team4_11_11_10_4,4,9
1,0.0,0.0,Team4_11_11_10_4,4,9
3,0.0,0.0,Team4_11_11_10_4,4,9
4,0.0,0.0,Team4_11_11_10_4,4,9
1,0.0332266666666666,0.0005087457343528,Team4_11_6_6_13,4,9
2,0.9336299999999996,0.0059147820941779,Team4_11_6_6_13,4,9
3,0.0331433333333333,0.0007308594636149,Team4_11_6_6_13,4,9
0,0.0,0.0,Team4_11_6_6_13,4,9
4,0.0,0.0,Team4_11_6_6_13,4,9
1,0.0249066666666666,5.185449728701301e-05,Team4_12_8_7_9,4,9
2,0.9503966666666664,0.0076753105312891,Team4_12_8_7_9,4,9
3,0.0246966666666666,0.0001918911728616,Team4_12_8_7_9,4,9
0,0.0,0.0,Team4_12_8_7_9,4,9
4,0.0,0.0,Team4_12_8_7_9,4,9
1,0.14193,0.0001704894913672,Team4_13_7_7_5,4,8
2,0.7147566666666664,0.0037834998743395,Team4_13_7_7_5,4,8
3,0.1433133333333333,0.0008165101890906,Team4_13_7_7_5,4,8
0,0.0,0.0,Team4_13_7_7_5,4,8
4,0.0,0.0,Team4_13_7_7_5,4,8
2,0.9999999999999999,0.0055341673972874005,Team4_13_7_9_11,4,10
0,0.0,0.0,Team4_13_7_9_11,4,10
1,0.0,0.0,Team4_13_7_9_11,4,10
3,0.0,0.0,Team4_13_7_9_11,4,10
4,0.0,0.0,Team4_13_7_9_11,4,10
2,0.9999999999999999,0.0059581939472439,Team4_1_5_4_2,4,3
0,0.0,0.0,Team4_1_5_4_2,4,3
1,0.0,0.0,Team4_1_5_4_2,4,3
3,0.0,0.0,Team4_1_5_4_2,4,3
4,0.0,0.0,Team4_1_5_4_2,4,3
1,0.5013,0.0005314759323493,Team4_1_6_2_3,4,3
3,0.4987,0.0005314759323493,Team4_1_6_2_3,4,3
0,0.0,0.0,Team4_1_6_2_3,4,3
2,0.0,0.0,Team4_1_6_2_3,4,3
4,0.0,0.0,Team4_1_6_2_3,4,3
1,0.49956,0.0005310994884827,Team4_2_1_1_4,4,2
3,0.50044,0.0005310994884827,Team4_2_1_1_4,4,2
0,0.0,0.0,Team4_2_1_1_4,4,2
2,0.0,0.0,Team4_2_1_1_4,4,2
4,0.0,0.0,Team4_2_1_1_4,4,2
2,0.9999999999999998,0.0029080157853885,Team4_2_1_3_2,4,2
0,0.0,0.0,Team4_2_1_3_2,4,2
1,0.0,0.0,Team4_2_1_3_2,4,2
3,0.0,0.0,Team4_2_1_3_2,4,2
4,0.0,0.0,Team4_2_1_3_2,4,2
1,0.5003866666666666,0.0010843226252161,Team4_2_3_6_1,4,3
3,0.4996133333333333,0.0010843226252161,Team4_2_3_6_1,4,3
0,0.0,0.0,Team4_2_3_6_1,4,3
2,0.0,0.0,Team4_2_3_6_1,4,3
4,0.0,0.0,Team4_2_3_6_1,4,3
2,0.9999999999999998,0.0041835725976172005,Team4_2_5_4_5,4,4
0,0.0,0.0,Team4_2_5_4_5,4,4
1,0.0,0.0,Team4_2_5_4_5,4,4
3,0.0,0.0,Team4_2_5_4_5,4,4
4,0.0,0.0,Team4_2_5_4_5,4,4
2,0.9999999999999997,0.0062471988736366,Team4_2_6_6_6,4,5
0,0.0,0.0,Team4_2_6_6_6,4,5
1,0.0,0.0,Team4_2_6_6_6,4,5
3,0.0,0.0,Team4_2_6_6_6,4,5
4,0.0,0.0,Team4_2_6_6_6,4,5
1,0.0572699999999999,0.0003128364855106,Team4_8_11_15_6,4,10
2,0.8851266666666664,0.005415277003699,Team4_8_11_15_6,4,10
3,0.0576033333333333,0.0001181336343111,Team4_8_11_15_6,4,10
0,0.0,0.0,Team4_8_11_15_6,4,10
4,0.0,0.0,Team4_8_11_15_6,4,10
2,0.9999999999999998,0.0033777365636483998,Team4_8_6_6_4,4,6
0,0.0,0.0,Team4_8_6_6_4,4,6
1,0.0,0.0,Team4_8_6_6_4,4,6
3,0.0,0.0,Team4_8_6_6_4,4,6
4,0.0,0.0,Team4_8_6_6_4,4,6
2,0.9999999999999998,0.0052441232138079,Team4_8_7_5_4,4,6
0,0.0,0.0,Team4_8_7_5_4,4,6
1,0.0,0.0,Team4_8_7_5_4,4,6
3,0.0,0.0,Team4_8_7_5_4,4,6
4,0.0,0.0,Team4_8_7_5_4,4,6
1,0.00599,9.201449161228188e-05,Team4_8_8_9_11,4,9
2,0.9880966666666663,0.0043931357805078,Team4_8_8_9_11,4,9
3,0.0059133333333333,0.0002088593359709,Team4_8_8_9_11,4,9
0,0.0,0.0,Team4_8_8_9_11,4,9
4,0.0,0.0,Team4_8_8_9_11,4,9
2,0.9999999999999998,0.005629371191588,Team4_9_12_11_8,4,10
0,0.0,0.0,Team4_9_12_11_8,4,10
1,0.0,0.0,Team4_9_12_11_8,4,10
3,0.0,0.0,Team4_9_12_11_8,4,10
4,0.0,0.0,Team4_9_12_11_8,4,10
1,0.20635,0.0013188631468048,Team4_9_2_7_2,4,5
2,0.5879866666666664,0.0031971879782565,Team4_9_2_7_2,4,5
3,0.2056633333333333,0.0004309163362984,Team4_9_2_7_2,4,5
0,0.0,0.0,Team4_9_2_7_2,4,5
4,0.0,0.0,Team4_9_2_7_2,4,5
2,0.9999999999999997,0.0050814183110771,Team4_9_7_7_9,4,8
0,0.0,0.0,Team4_9_7_7_9,4,8
1,0.0,0.0,Team4_9_7_7_9,4,8
3,0.0,0.0,Team4_9_7_7_9,4,8
4,0.0,0.0,Team4_9_7_7_9,4,8
2,0.9999999999999997,0.0045676628748626,Team4_9_8_8_7,4,8
0,0.0,0.0,Team4_9_8_8_7,4,8
1,0.0,0.0,Team4_9_8_8_7,4,8
3,0.0,0.0,Team4_9_8_8_7,4,8
4,0.0,0.0,Team4_9_8_8_7,4,8
2,0.5004799999999996,0.0037428023743114,Team5_10_5_7_9_4,5,7
3,0.49951999999999963,0.0035519634940374,Team5_10_5_7_9_4,5,7
0,0.0,0.0,Team5_10_5_7_9_4,5,7
1,0.0,0.0,Team5_10_5_7_9_4,5,7
4,0.0,0.0,Team5_10_5_7_9_4,5,7
5,0.0,0.0,Team5_10_5_7_9_4,5,7
2,0.5004866666666664,0.0043015291274222,Team5_10_7_9_7_17,5,10
3,0.4995133333333331,0.0028054748909713,Team5_10_7_9_7_17,5,10
0,0.0,0.0,Team5_10_7_9_7_17,5,10
1,0.0,0.0,Team5_10_7_9_7_17,5,10
4,0.0,0.0,Team5_10_7_9_7_17,5,10
5,0.0,0.0,Team5_10_7_9_7_17,5,10
2,0.5000699999999998,0.0030452864625983,Team5_12_1_6_6_10,5,7
3,0.49992999999999976,0.0042074338855414,Team5_12_1_6_6_10,5,7
0,0.0,0.0,Team5_12_1_6_6_10,5,7
1,0.0,0.0,Team5_12_1_6_6_10,5,7
4,0.0,0.0,Team5_12_1_6_6_10,5,7
5,0.0,0.0,Team5_12_1_6_6_10,5,7
2,0.49901666666666655,0.0030747628769003,Team5_1_2_2_3_2,5,2
3,0.5009833333333332,0.0045239474978072,Team5_1_2_2_3_2,5,2
0,0.0,0.0,Team5_1_2_2_3_2,5,2
1,0.0,0.0,Team5_1_2_2_3_2,5,2
4,0.0,0.0,Team5_1_2_2_3_2,5,2
5,0.0,0.0,Team5_1_2_2_3_2,5,2
2,0.5006433333333332,0.0021486093037378,Team5_1_2_3_1_3,5,2
3,0.49935666666666667,0.001316512664607521,Team5_1_2_3_1_3,5,2
0,0.0,0.0,Team5_1_2_3_1_3,5,2
1,0.0,0.0,Team5_1_2_3_1_3,5,2
4,0.0,0.0,Team5_1_2_3_1_3,5,2
5,0.0,0.0,Team5_1_2_3_1_3,5,2
2,0.5004566666666665,0.0031951096318774998,Team5_13_11_11_4_6,5,9
3,0.4995433333333332,0.0036449247655012,Team5_13_11_11_4_6,5,9
0,0.0,0.0,Team5_13_11_11_4_6,5,9
1,0.0,0.0,Team5_13_11_11_4_6,5,9
4,0.0,0.0,Team5_13_11_11_4_6,5,9
5,0.0,0.0,Team5_13_11_11_4_6,5,9
2,0.5003933333333331,0.0035889833808451,Team5_1_3_1_2_3,5,2
3,0.4996066666666665,0.0021993266687299,Team5_1_3_1_2_3,5,2
0,0.0,0.0,Team5_1_3_1_2_3,5,2
1,0.0,0.0,Team5_1_3_1_2_3,5,2
4,0.0,0.0,Team5_1_3_1_2_3,5,2
5,0.0,0.0,Team5_1_3_1_2_3,5,2
2,0.5004899999999998,0.0026894104738102,Team5_1_5_2_3_4,5,3
3,0.4995099999999998,0.0032365664735185,Team5_1_5_2_3_4,5,3
0,0.0,0.0,Team5_1_5_2_3_4,5,3
1,0.0,0.0,Team5_1_5_2_3_4,5,3
4,0.0,0.0,Team5_1_5_2_3_4,5,3
5,0.0,0.0,Team5_1_5_2_3_4,5,3
2,0.4998699999999999,0.003133767616969,Team5_2_1_3_1_3,5,2
3,0.5001299999999999,0.0014008988611797,Team5_2_1_3_1_3,5,2
0,0.0,0.0,Team5_2_1_3_1_3,5,2
1,0.0,0.0,Team5_2_1_3_1_3,5,2
4,0.0,0.0,Team5_2_1_3_1_3,5,2
5,0.0,0.0,Team5_2_1_3_1_3,5,2
2,0.4999033333333332,0.003785512865558,Team5_2_4_1_6_2,5,3
3,0.5000966666666666,0.0026164297311353996,Team5_2_4_1_6_2,5,3
0,0.0,0.0,Team5_2_4_1_6_2,5,3
1,0.0,0.0,Team5_2_4_1_6_2,5,3
4,0.0,0.0,Team5_2_4_1_6_2,5,3
5,0.0,0.0,Team5_2_4_1_6_2,5,3
2,0.5013099999999996,0.0037408160236160003,Team5_2_4_5_2_2,5,3
3,0.4986899999999998,0.0048388084191561005,Team5_2_4_5_2_2,5,3
0,0.0,0.0,Team5_2_4_5_2_2,5,3
1,0.0,0.0,Team5_2_4_5_2_2,5,3
4,0.0,0.0,Team5_2_4_5_2_2,5,3
5,0.0,0.0,Team5_2_4_5_2_2,5,3
2,0.4978399999999998,0.0031929479766500003,Team5_3_12_8_10_7,5,8
3,0.5021599999999999,0.0025548633669711,Team5_3_12_8_10_7,5,8
0,0.0,0.0,Team5_3_12_8_10_7,5,8
1,0.0,0.0,Team5_3_12_8_10_7,5,8
4,0.0,0.0,Team5_3_12_8_10_7,5,8
5,0.0,0.0,Team5_3_12_8_10_7,5,8
2,0.5007599999999999,0.0024826163541485,Team5_3_1_7_4_5,5,4
3,0.4992399999999999,0.0027496296405593,Team5_3_1_7_4_5,5,4
0,0.0,0.0,Team5_3_1_7_4_5,5,4
1,0.0,0.0,Team5_3_1_7_4_5,5,4
4,0.0,0.0,Team5_3_1_7_4_5,5,4
5,0.0,0.0,Team5_3_1_7_4_5,5,4
2,0.4986166666666662,0.0045901121216531,Team5_3_3_4_2_3,5,3
3,0.5013833333333328,0.0048231288000044,Team5_3_3_4_2_3,5,3
0,0.0,0.0,Team5_3_3_4_2_3,5,3
1,0.0,0.0,Team5_3_3_4_2_3,5,3
4,0.0,0.0,Team5_3_3_4_2_3,5,3
5,0.0,0.0,Team5_3_3_4_2_3,5,3
2,0.5002599999999998,0.0038255278146310003,Team5_3_4_8_6_4,5,5
3,0.4997399999999996,0.0039682519853998,Team5_3_4_8_6_4,5,5
0,0.0,0.0,Team5_3_4_8_6_4,5,5
1,0.0,0.0,Team5_3_4_8_6_4,5,5
4,0.0,0.0,Team5_3_4_8_6_4,5,5
5,0.0,0.0,Team5_3_4_8_6_4,5,5
2,0.49804999999999977,0.0032915971686083003,Team5_4_10_3_6_7,5,6
3,0.5019499999999998,0.0033851812331636,Team5_4_10_3_6_7,5,6
0,0.0,0.0,Team5_4_10_3_6_7,5,6
1,0.0,0.0,Team5_4_10_3_6_7,5,6
4,0.0,0.0,Team5_4_10_3_6_7,5,6
5,0.0,0.0,Team5_4_10_3_6_7,5,6
2,0.49983333333333324,0.0024781236158599,Team5_4_1_2_1_2,5,2
3,0.5001666666666665,0.002340408015459,Team5_4_1_2_1_2,5,2
0,0.0,0.0,Team5_4_1_2_1_2,5,2
1,0.0,0.0,Team5_4_1_2_1_2,5,2
4,0.0,0.0,Team5_4_1_2_1_2,5,2
5,0.0,0.0,Team5_4_1_2_1_2,5,2
2,0.4995766666666664,0.003172742262921501,Team5_4_5_4_4_3,5,4
3,0.5004233333333328,0.0046164668310277,Team5_4_5_4_4_3,5,4
0,0.0,0.0,Team5_4_5_4_4_3,5,4
1,0.0,0.0,Team5_4_5_4_4_3,5,4
4,0.0,0.0,Team5_4_5_4_4_3,5,4
5,0.0,0.0,Team5_4_5_4_4_3,5,4
2,0.5011766666666663,0.0042143395745044,Team5_4_7_6_3_5,5,5
3,0.49882333333333295,0.0036146394708231,Team5_4_7_6_3_5,5,5
0,0.0,0.0,Team5_4_7_6_3_5,5,5
1,0.0,0.0,Team5_4_7_6_3_5,5,5
4,0.0,0.0,Team5_4_7_6_3_5,5,5
5,0.0,0.0,Team5_4_7_6_3_5,5,5
2,0.5003566666666664,0.0038938254830044,Team5_4_8_7_7_4,5,6
3,0.4996433333333332,0.0036664696935282,Team5_4_8_7_7_4,5,6
0,0.0,0.0,Team5_4_8_7_7_4,5,6
1,0.0,0.0,Team5_4_8_7_7_4,5,6
4,0.0,0.0,Team5_4_8_7_7_4,5,6
5,0.0,0.0,Team5_4_8_7_7_4,5,6
2,0.5008133333333332,0.0033163906813971,Team5_4_9_10_7_15,5,9
3,0.4991866666666665,0.0039475135470033,Team5_4_9_10_7_15,5,9
0,0.0,0.0,Team5_4_9_10_7_15,5,9
1,0.0,0.0,Team5_4_9_10_7_15,5,9
4,0.0,0.0,Team5_4_9_10_7_15,5,9
5,0.0,0.0,Team5_4_9_10_7_15,5,9
2,0.49815333333333317,0.0042793519511847,Team5_5_11_11_12_6,5,9
3,0.5018466666666664,0.0035294619320685,Team5_5_11_11_12_6,5,9
0,0.0,0.0,Team5_5_11_11_12_6,5,9
1,0.0,0.0,Team5_5_11_11_12_6,5,9
4,0.0,0.0,Team5_5_11_11_12_6,5,9
5,0.0,0.0,Team5_5_11_11_12_6,5,9
2,0.501173333333333,0.0024318080534964,Team5_5_1_11_3_5,5,5
3,0.4988266666666666,0.0031031050398843,Team5_5_1_11_3_5,5,5
0,0.0,0.0,Team5_5_1_11_3_5,5,5
1,0.0,0.0,Team5_5_1_11_3_5,5,5
4,0.0,0.0,Team5_5_1_11_3_5,5,5
5,0.0,0.0,Team5_5_1_11_3_5,5,5
2,0.4992466666666664,0.0039422199437551,Team5_5_1_7_1_11,5,5
3,0.500753333333333,0.0023662397377105,Team5_5_1_7_1_11,5,5
0,0.0,0.0,Team5_5_1_7_1_11,5,5
1,0.0,0.0,Team5_5_1_7_1_11,5,5
4,0.0,0.0,Team5_5_1_7_1_11,5,5
5,0.0,0.0,Team5_5_1_7_1_11,5,5
2,0.49805666666666654,0.0034557367810257,Team5_5_2_3_3_2,5,3
3,0.5019433333333331,0.0042195727475337,Team5_5_2_3_3_2,5,3
0,0.0,0.0,Team5_5_2_3_3_2,5,3
1,0.0,0.0,Team5_5_2_3_3_2,5,3
4,0.0,0.0,Team5_5_2_3_3_2,5,3
5,0.0,0.0,Team5_5_2_3_3_2,5,3
2,0.4988033333333331,0.0027884740270982,Team5_5_2_5_8_10,5,6
3,0.5011966666666665,0.0030490181104558,Team5_5_2_5_8_10,5,6
0,0.0,0.0,Team5_5_2_5_8_10,5,6
1,0.0,0.0,Team5_5_2_5_8_10,5,6
4,0.0,0.0,Team5_5_2_5_8_10,5,6
5,0.0,0.0,Team5_5_2_5_8_10,5,6
2,0.4997199999999996,0.0041062970466683,Team5_5_3_3_4_5,5,4
3,0.5002799999999997,0.00339706222102,Team5_5_3_3_4_5,5,4
0,0.0,0.0,Team5_5_3_3_4_5,5,4
1,0.0,0.0,Team5_5_3_3_4_5,5,4
4,0.0,0.0,Team5_5_3_3_4_5,5,4
5,0.0,0.0,Team5_5_3_3_4_5,5,4
2,0.4993633333333332,0.0019332452545246,Team5_5_3_9_6_7,5,6
3,0.5006366666666664,0.0027086028255318426,Team5_5_3_9_6_7,5,6
0,0.0,0.0,Team5_5_3_9_6_7,5,6
1,0.0,0.0,Team5_5_3_9_6_7,5,6
4,0.0,0.0,Team5_5_3_9_6_7,5,6
5,0.0,0.0,Team5_5_3_9_6_7,5,6
2,0.5004966666666665,0.0023047206724794,Team5_8_14_9_6_8,5,9
3,0.49950333333333313,0.0026927982752208,Team5_8_14_9_6_8,5,9
0,0.0,0.0,Team5_8_14_9_6_8,5,9
1,0.0,0.0,Team5_8_14_9_6_8,5,9
4,0.0,0.0,Team5_8_14_9_6_8,5,9
5,0.0,0.0,Team5_8_14_9_6_8,5,9
2,0.497043333333333,0.004472506089871671,Team5_8_9_7_6_5,5,7
3,0.5029566666666664,0.0066919988966787,Team5_8_9_7_6_5,5,7
0,0.0,0.0,Team5_8_9_7_6_5,5,7
1,0.0,0.0,Team5_8_9_7_6_5,5,7
4,0.0,0.0,Team5_8_9_7_6_5,5,7
5,0.0,0.0,Team5_8_9_7_6_5,5,7
2,0.4995833333333328,0.0048409482673891,Team5_9_11_10_9_11,5,10
3,0.5004166666666661,0.004656141347410599,Team5_9_11_10_9_11,5,10
0,0.0,0.0,Team5_9_11_10_9_11,5,10
1,0.0,0.0,Team5_9_11_10_9_11,5,10
4,0.0,0.0,Team5_9_11_10_9_11,5,10
5,0.0,0.0,Team5_9_11_10_9_11,5,10
2,0.4996166666666662,0.0038191165579390977,Team5_9_12_10_8_6,5,9
3,0.5003833333333328,0.0035541649387114435,Team5_9_12_10_8_6,5,9
