sum,Avg0,SD0,frust0,file,Nodes,Emb_size,Emb_density,Emb_sizexDensity
3,0.5008266666666665,0.0010115140783043,0.3464566929133858,Embedded_T5_10_4_25,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_25,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_25,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_25,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_25,5,10,4,10_4
2,0.4986166666666666,0.0024841395792579274,0.3968,Embedded_T5_10_4_26,5,10,4,10_4
3,0.4982666666666665,0.0027717625307840865,0.3968,Embedded_T5_10_4_26,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_26,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_26,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_26,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_26,5,10,4,10_4
2,0.4957033333333333,0.0020496183558175,0.3844086021505377,Embedded_T5_10_4_27,5,10,4,10_4
3,0.49848,0.002255974605862,0.3844086021505377,Embedded_T5_10_4_27,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_27,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_27,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_27,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_27,5,10,4,10_4
2,0.49069666666666645,0.0045940727148985,0.3958333333333333,Embedded_T5_10_4_28,5,10,4,10_4
3,0.4882099999999998,0.0028091766899096997,0.3958333333333333,Embedded_T5_10_4_28,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_28,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_28,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_28,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_28,5,10,4,10_4
2,0.4993466666666666,0.0019981337573372997,0.360655737704918,Embedded_T5_10_4_29,5,10,4,10_4
3,0.5006533333333333,0.0015592348912197998,0.360655737704918,Embedded_T5_10_4_29,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_29,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_29,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_29,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_29,5,10,4,10_4
2,0.5000633333333327,0.005760293552156576,0.3694444444444444,Embedded_T5_10_4_2,5,10,4,10_4
3,0.49993666666666603,0.005696395370077375,0.3694444444444444,Embedded_T5_10_4_2,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_2,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_2,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_2,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_2,5,10,4,10_4
2,0.4069799999999997,0.0029686039808315,0.369047619047619,Embedded_T5_10_4_30,5,10,4,10_4
3,0.4079433333333331,0.0043602822892307,0.369047619047619,Embedded_T5_10_4_30,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_30,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_30,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_30,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_30,5,10,4,10_4
2,0.48051333333333307,0.0032721942989661,0.38934426229508196,Embedded_T5_10_4_31,5,10,4,10_4
3,0.4802399999999999,0.0016206135843637999,0.38934426229508196,Embedded_T5_10_4_31,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_31,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_31,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_31,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_31,5,10,4,10_4
2,0.500033333333333,0.002787567905639,0.38888888888888884,Embedded_T5_10_4_32,5,10,4,10_4
3,0.4999666666666663,0.0030850731670449202,0.38888888888888884,Embedded_T5_10_4_32,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_32,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_32,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_32,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_32,5,10,4,10_4
1,0.0234833333333333,0.0003229379025275,0.4033613445378151,Embedded_T5_10_4_33,5,10,4,10_4
2,0.4766099999999999,0.0018780072556169186,0.3599439775910364,Embedded_T5_10_4_33,5,10,4,10_4
3,0.4756766666666665,0.002500519123880979,0.3599439775910364,Embedded_T5_10_4_33,5,10,4,10_4
4,0.0235566666666666,0.0005552977179455,0.4033613445378151,Embedded_T5_10_4_33,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_33,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_33,5,10,4,10_4
1,0.0768366666666666,6.64997911442002e-05,0.3709677419354839,Embedded_T5_10_4_34,5,10,4,10_4
2,0.4223666666666659,0.004188676549620861,0.3727598566308244,Embedded_T5_10_4_34,5,10,4,10_4
3,0.4228599999999991,0.006445271712487733,0.3727598566308244,Embedded_T5_10_4_34,5,10,4,10_4
4,0.0779366666666666,0.0001840893502864,0.3709677419354839,Embedded_T5_10_4_34,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_34,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_34,5,10,4,10_4
2,0.1147533333333333,0.0001840893502864,0.3955223880597014,Embedded_T5_10_4_35,5,10,4,10_4
3,0.1149333333333333,0.0006617821057988,0.3955223880597014,Embedded_T5_10_4_35,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_35,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_35,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_35,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_35,5,10,4,10_4
2,0.48184333333333323,0.0022736810325062,0.38541666666666663,Embedded_T5_10_4_36,5,10,4,10_4
3,0.4847733333333333,0.0017202113208347998,0.38541666666666663,Embedded_T5_10_4_36,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_36,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_36,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_36,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_36,5,10,4,10_4
2,0.5001466666666657,0.007407848403728027,0.391304347826087,Embedded_T5_10_4_37,5,10,4,10_4
3,0.4998533333333324,0.006673712694190238,0.391304347826087,Embedded_T5_10_4_37,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_37,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_37,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_37,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_37,5,10,4,10_4
2,0.336303333333333,0.0019794030024595,0.37634408602150543,Embedded_T5_10_4_38,5,10,4,10_4
3,0.3371766666666663,0.0021234667638150686,0.37634408602150543,Embedded_T5_10_4_38,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_38,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_38,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_38,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_38,5,10,4,10_4
2,0.4024333333333332,0.0019547443506504,0.4041994750656168,Embedded_T5_10_4_39,5,10,4,10_4
3,0.4017633333333332,0.0031794648818058,0.4041994750656168,Embedded_T5_10_4_39,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_39,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_39,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_39,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_39,5,10,4,10_4
2,0.4942533333333332,0.0041379650333126,0.3619791666666667,Embedded_T5_10_4_3,5,10,4,10_4
3,0.4926799999999999,0.003421655867565,0.3619791666666667,Embedded_T5_10_4_3,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_3,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_3,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_3,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_3,5,10,4,10_4
2,0.4854699999999998,0.0031393527999253545,0.3915254237288136,Embedded_T5_10_4_40,5,10,4,10_4
3,0.4836166666666665,0.0022131335374583,0.3915254237288136,Embedded_T5_10_4_40,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_40,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_40,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_40,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_40,5,10,4,10_4
1,0.0783266666666666,0.0008213101542131,0.3700787401574803,Embedded_T5_10_4_41,5,10,4,10_4
2,0.4216933333333331,0.002696910455314027,0.37106299212598426,Embedded_T5_10_4_41,5,10,4,10_4
3,0.4216266666666663,0.004068413994657134,0.37106299212598426,Embedded_T5_10_4_41,5,10,4,10_4
4,0.0783533333333333,0.0012282398016395,0.3700787401574803,Embedded_T5_10_4_41,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_41,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_41,5,10,4,10_4
2,0.4084066666666666,0.001968525189822747,0.3958333333333333,Embedded_T5_10_4_42,5,10,4,10_4
3,0.4077633333333333,0.0023827153404625,0.3958333333333333,Embedded_T5_10_4_42,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_42,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_42,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_42,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_42,5,10,4,10_4
1,0.15417,0.0008182909018191,0.3821138211382114,Embedded_T5_10_4_43,5,10,4,10_4
2,0.3351566666666665,0.004013755316306528,0.40069686411149824,Embedded_T5_10_4_43,5,10,4,10_4
3,0.3319666666666664,0.0032761033620897,0.40069686411149824,Embedded_T5_10_4_43,5,10,4,10_4
4,0.15434,0.0010178736005352,0.3821138211382114,Embedded_T5_10_4_43,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_43,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_43,5,10,4,10_4
2,0.4977066666666665,0.0011960484536484,0.3384615384615384,Embedded_T5_10_4_44,5,10,4,10_4
3,0.5022933333333333,0.0011053742089539,0.3384615384615384,Embedded_T5_10_4_44,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_44,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_44,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_44,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_44,5,10,4,10_4
2,0.3543,0.0012108123994519,0.3700787401574803,Embedded_T5_10_4_45,5,10,4,10_4
3,0.3544633333333333,4.4969125210777296e-05,0.3700787401574803,Embedded_T5_10_4_45,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_45,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_45,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_45,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_45,5,10,4,10_4
2,0.5004433333333332,0.0017468363405933,0.3565891472868217,Embedded_T5_10_4_46,5,10,4,10_4
3,0.49955666666666637,0.00403393767944,0.3565891472868217,Embedded_T5_10_4_46,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_46,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_46,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_46,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_46,5,10,4,10_4
2,0.5007633333333328,0.004423636851199442,0.36402180496668685,Embedded_T5_10_4_47,5,10,4,10_4
3,0.499236666666666,0.0058710333793696,0.36402180496668685,Embedded_T5_10_4_47,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_47,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_47,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_47,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_47,5,10,4,10_4
2,0.5001833333333333,0.0026304262115894998,0.38524590163934425,Embedded_T5_10_4_48,5,10,4,10_4
3,0.4998166666666665,0.0037045533135411004,0.38524590163934425,Embedded_T5_10_4_48,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_48,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_48,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_48,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_48,5,10,4,10_4
2,0.1948633333333333,0.0008115965062079,0.4153846153846154,Embedded_T5_10_4_49,5,10,4,10_4
3,0.1947933333333333,0.0014926560964342,0.4153846153846154,Embedded_T5_10_4_49,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_49,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_49,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_49,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_49,5,10,4,10_4
2,0.5011633333333328,0.0035010191252897,0.3798449612403101,Embedded_T5_10_4_4,5,10,4,10_4
3,0.49883666666666626,0.004345960941343133,0.3798449612403101,Embedded_T5_10_4_4,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_4,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_4,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_4,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_4,5,10,4,10_4
2,0.4994199999999999,0.0027493803273115,0.3804878048780488,Embedded_T5_10_4_50,5,10,4,10_4
3,0.5001766666666665,0.002568824856670909,0.3804878048780488,Embedded_T5_10_4_50,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_50,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_50,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_50,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_50,5,10,4,10_4
1,0.0127633333333333,6.798692684790318e-05,0.4146341463414634,Embedded_T5_10_4_51,5,10,4,10_4
2,0.3986199999999999,0.0019516131663301,0.4065040650406504,Embedded_T5_10_4_51,5,10,4,10_4
3,0.3991666666666666,0.0022220031587263,0.4065040650406504,Embedded_T5_10_4_51,5,10,4,10_4
4,0.01258,0.0001373559851869,0.4146341463414634,Embedded_T5_10_4_51,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_51,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_51,5,10,4,10_4
2,0.5001199999999995,0.00656950495977576,0.38935574229691877,Embedded_T5_10_4_52,5,10,4,10_4
3,0.4998533333333328,0.0053576766172965685,0.38935574229691877,Embedded_T5_10_4_52,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_52,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_52,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_52,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_52,5,10,4,10_4
2,0.3933133333333333,0.0011410618836076,0.3828125,Embedded_T5_10_4_53,5,10,4,10_4
3,0.3922166666666666,0.0013381662411258,0.3828125,Embedded_T5_10_4_53,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_53,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_53,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_53,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_53,5,10,4,10_4
1,0.2671733333333333,0.00122118339691,0.3875968992248062,Embedded_T5_10_4_54,5,10,4,10_4
2,0.233033333333333,0.0025224892144888,0.40223944875107664,Embedded_T5_10_4_54,5,10,4,10_4
3,0.23082666666666632,0.0023204390043294505,0.40223944875107664,Embedded_T5_10_4_54,5,10,4,10_4
4,0.2687366666666667,0.0025712037820617,0.3875968992248062,Embedded_T5_10_4_54,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_54,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_54,5,10,4,10_4
2,0.3742199999999997,0.0032181202567722,0.369815668202765,Embedded_T5_10_4_55,5,10,4,10_4
3,0.3751266666666664,0.0026708149916186003,0.369815668202765,Embedded_T5_10_4_55,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_55,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_55,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_55,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_55,5,10,4,10_4
2,0.500013333333333,0.0058181514218836,0.3637152777777778,Embedded_T5_10_4_56,5,10,4,10_4
3,0.4999866666666664,0.003936414668609832,0.3637152777777778,Embedded_T5_10_4_56,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_56,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_56,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_56,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_56,5,10,4,10_4
1,0.0024633333333333,6.236095644623232e-05,0.4263565891472868,Embedded_T5_10_4_57,5,10,4,10_4
2,0.4861566666666665,0.0033661710011144,0.40051679586563305,Embedded_T5_10_4_57,5,10,4,10_4
3,0.4880533333333329,0.0033492914195158,0.40051679586563305,Embedded_T5_10_4_57,5,10,4,10_4
4,0.0026,2.160246899469292e-05,0.4263565891472868,Embedded_T5_10_4_57,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_57,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_57,5,10,4,10_4
1,0.02212,0.0003921734310225,0.390625,Embedded_T5_10_4_58,5,10,4,10_4
2,0.4685233333333328,0.0050531272434837906,0.39285714285714285,Embedded_T5_10_4_58,5,10,4,10_4
3,0.4690133333333329,0.0056396366564427855,0.39285714285714285,Embedded_T5_10_4_58,5,10,4,10_4
4,0.0222033333333333,6.182412330330541e-05,0.390625,Embedded_T5_10_4_58,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_58,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_58,5,10,4,10_4
2,0.0968633333333333,0.0005662939951022,0.3671875,Embedded_T5_10_4_59,5,10,4,10_4
3,0.0963333333333333,0.0003498888712466,0.3671875,Embedded_T5_10_4_59,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_59,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_59,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_59,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_59,5,10,4,10_4
2,0.3315099999999999,0.0015395453874439,0.3583333333333333,Embedded_T5_10_4_5,5,10,4,10_4
3,0.3313833333333333,0.0015454305405147,0.3583333333333333,Embedded_T5_10_4_5,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_5,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_5,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_5,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_5,5,10,4,10_4
2,0.4226366666666666,0.0006748171053951001,0.39370078740157477,Embedded_T5_10_4_60,5,10,4,10_4
3,0.42298333333333327,0.001206267480209,0.39370078740157477,Embedded_T5_10_4_60,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_60,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_60,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_60,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_60,5,10,4,10_4
2,0.494863333333333,0.0040775505841242,0.3980752405949256,Embedded_T5_10_4_61,5,10,4,10_4
3,0.49644999999999967,0.0033525763687723455,0.3980752405949256,Embedded_T5_10_4_61,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_61,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_61,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_61,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_61,5,10,4,10_4
2,0.4997566666666662,0.003236073800457728,0.37767923133776793,Embedded_T5_10_4_62,5,10,4,10_4
3,0.5002433333333328,0.004715874460193775,0.37767923133776793,Embedded_T5_10_4_62,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_62,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_62,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_62,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_62,5,10,4,10_4
2,0.4990066666666664,0.003518711643368,0.3639112903225806,Embedded_T5_10_4_63,5,10,4,10_4
3,0.5009933333333331,0.0038479699876183,0.3639112903225806,Embedded_T5_10_4_63,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_63,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_63,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_63,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_63,5,10,4,10_4
2,0.36902999999999997,0.0020209391594788,0.3854961832061069,Embedded_T5_10_4_64,5,10,4,10_4
3,0.3703466666666666,0.0009933913992503,0.3854961832061069,Embedded_T5_10_4_64,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_64,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_64,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_64,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_64,5,10,4,10_4
2,0.5005366666666664,0.0048993281498858,0.3844086021505377,Embedded_T5_10_4_65,5,10,4,10_4
3,0.4994499999999998,0.0035248108053498087,0.3844086021505377,Embedded_T5_10_4_65,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_65,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_65,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_65,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_65,5,10,4,10_4
2,0.500683333333333,0.0041033867962782,0.37701612903225806,Embedded_T5_10_4_66,5,10,4,10_4
3,0.4990299999999998,0.0031502574389956,0.37701612903225806,Embedded_T5_10_4_66,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_66,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_66,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_66,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_66,5,10,4,10_4
2,0.49006666666666654,0.0009543001698634,0.38257575757575757,Embedded_T5_10_4_67,5,10,4,10_4
3,0.4901733333333333,0.0011271787106842,0.38257575757575757,Embedded_T5_10_4_67,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_67,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_67,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_67,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_67,5,10,4,10_4
2,0.4997533333333329,0.0058012610683195,0.3769230769230769,Embedded_T5_10_4_68,5,10,4,10_4
3,0.5002466666666663,0.0065650838213871,0.3769230769230769,Embedded_T5_10_4_68,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_68,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_68,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_68,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_68,5,10,4,10_4
2,0.4999366666666666,0.0028893183930226002,0.3790322580645161,Embedded_T5_10_4_69,5,10,4,10_4
3,0.49919666666666646,0.0032360764154697,0.3790322580645161,Embedded_T5_10_4_69,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_69,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_69,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_69,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_69,5,10,4,10_4
2,0.4989199999999996,0.0045590506451298,0.37433862433862436,Embedded_T5_10_4_6,5,10,4,10_4
3,0.5010666666666664,0.0041298880378835,0.37433862433862436,Embedded_T5_10_4_6,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_6,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_6,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_6,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_6,5,10,4,10_4
1,0.1022899999999999,0.0002906314963431,0.376,Embedded_T5_10_4_70,5,10,4,10_4
2,0.2557499999999998,0.0016414760717291975,0.384,Embedded_T5_10_4_70,5,10,4,10_4
3,0.2555733333333332,0.0019093232524020581,0.384,Embedded_T5_10_4_70,5,10,4,10_4
4,0.1021766666666666,0.0001517307556898,0.376,Embedded_T5_10_4_70,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_70,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_70,5,10,4,10_4
1,0.2324233333333332,0.0010825882938966,0.3969465648854962,Embedded_T5_10_4_71,5,10,4,10_4
2,0.2600499999999999,0.0020007224094585998,0.40458015267175573,Embedded_T5_10_4_71,5,10,4,10_4
3,0.2596699999999999,0.0018674660637821,0.40458015267175573,Embedded_T5_10_4_71,5,10,4,10_4
4,0.2312566666666666,0.0021243598756985,0.3969465648854962,Embedded_T5_10_4_71,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_71,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_71,5,10,4,10_4
2,0.3876299999999999,0.0008506435741039,0.3953488372093023,Embedded_T5_10_4_72,5,10,4,10_4
3,0.3892766666666667,0.0015189973811448,0.3953488372093023,Embedded_T5_10_4_72,5,10,4,10_4
0,0.0,0.0,0.0,Embedded_T5_10_4_72,5,10,4,10_4
1,0.0,0.0,0.0,Embedded_T5_10_4_72,5,10,4,10_4
4,0.0,0.0,0.0,Embedded_T5_10_4_72,5,10,4,10_4
5,0.0,0.0,0.0,Embedded_T5_10_4_72,5,10,4,10_4
2,0.4991266666666666,0.0027122536303455,0.38257575757575757,Embedded_T5_10_4_73,5,10,4,10_4
