TBX21,GATA3,RORC,FOXP3,BCL6,index,flag,Avg0,SD0,frust0,time,file
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_5
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,0,0,0,0.0,1.0,0.4998933333333333,0.0012838829991691,0.1128563644989293,14.311406958594858,TCellDiff_53
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,1,1,1,1.0,1.0,0.5001066666666666,0.0012838829991691,0.1128563644989293,14.317332399590551,TCellDiff_53
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_53
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,1,0,0,1.0,1.0,0.4984966666666666,0.0007408253655364,0.1446408417207077,21.150488100254385,TCellDiff_41
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,0,1,1,0.0,1.0,0.5015033333333334,0.0007408253655364,0.1446408417207077,21.157833546383987,TCellDiff_41
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_41
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,0,0,0,4.0,1.0,0.1904633333333333,0.0002334285520001,0.1691281730583014,10.993454957542877,TCellDiff_65
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,0,1,0,0,2.0,1.0,0.11955,0.0007303423854604,0.2228784614414505,9.728767706720022,TCellDiff_65
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,0,0,1,0,3.0,1.0,0.1908666666666666,0.0015164944957221,0.1017949504179933,10.98421847097744,TCellDiff_65
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,1,0,1,1.0,1.0,0.1903766666666666,0.0005820271089524,0.1017949504179933,10.99671476770382,TCellDiff_65
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,0,1,1,0.0,1.0,0.1189633333333333,0.0009445398644607,0.2228784614414505,9.726872486334765,TCellDiff_65
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,1,1,1,5.0,1.0,0.18978,0.001510584875691,0.1691281730583014,10.993862231530136,TCellDiff_65
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_65
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,0,0,0,1.0,1.0,0.4985933333333333,0.0004929052196472,0.1135205327359726,15.40062404921943,TCellDiff_21
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,1,1,1,0.0,1.0,0.5014066666666667,0.0004929052196472,0.1135205327359726,15.411748824927765,TCellDiff_21
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_21
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,1,0,0,1.0,1.0,0.49883,0.0013718843488671,0.1406390503813194,14.140138289097314,TCellDiff_68
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,0,1,1,0.0,1.0,0.50117,0.0013718843488671,0.1406390503813194,14.129338583155729,TCellDiff_68
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_68
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,0,0,0,3.0,1.0,0.1994333333333333,0.0008652681023179,0.1704379941090802,10.603932458522973,TCellDiff_44
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,1,0,0,1.0,1.0,0.30065,0.0006788716128007,0.1178821012328843,11.677726564564182,TCellDiff_44
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,0,1,1,2.0,1.0,0.3013733333333333,0.0016503804275243,0.1178821012328843,11.647553253923538,TCellDiff_44
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,1,1,1,0.0,1.0,0.1985433333333333,0.0002239543604298,0.1704379941090802,10.603506970572305,TCellDiff_44
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_44
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,1,0,0,0.0,1.0,0.2497133333333333,0.0003057595278791,0.1267921078237182,11.944266373416786,TCellDiff_1
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,0,1,0,2.0,1.0,0.2499666666666666,0.0015425592010969,0.1179820995180312,11.939001794997624,TCellDiff_1
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,1,0,1,1.0,1.0,0.25004,0.0011221705158605,0.1179820995180312,11.934058118618536,TCellDiff_1
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,0,1,1,3.0,1.0,0.25028,0.0007851539127245,0.1267921078237182,11.9384916077747,TCellDiff_1
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_1
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,0,0,0,0.0,1.0,0.4997666666666666,0.001304155750753,0.2088942566793927,14.918430838277084,TCellDiff_95
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,1,1,1,1.0,1.0,0.5002333333333333,0.001304155750753,0.2088942566793927,14.909771995918383,TCellDiff_95
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_95
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,1,0,0,0.0,1.0,0.5002333333333333,0.0008369123145361,0.1731498041030943,14.206790680750254,TCellDiff_92
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,0,1,1,1.0,1.0,0.4997666666666666,0.0008369123145361,0.1731498041030943,14.164456349429209,TCellDiff_92
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_92
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,0,0,0,1.0,1.0,0.1885733333333333,0.0005225790742929,0.1113108550122888,10.452976734762728,TCellDiff_47
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,0,1,0,0,2.0,1.0,0.31199,0.0006354525946126,0.1088928376829154,12.108729944193568,TCellDiff_47
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
