sum,Avg0,SD0,frust0,file,Impure
0,0.0,0.0,0.0,Impure_5_10_94,10
1,0.0,0.0,0.0,Impure_5_10_94,10
1,0.0,0.0,0.0,Impure_5_10_93,10
2,0.500253333333333,0.0043571997717706,0.4,Impure_5_10_92,10
5,0.0,0.0,0.0,Impure_5_10_91,10
4,0.0,0.0,0.0,Impure_5_10_91,10
3,0.5009633333333329,0.0034956131719915,0.4,Impure_5_10_8,10
0,0.0,0.0,0.0,Impure_5_10_8,10
1,0.0,0.0,0.0,Impure_5_10_8,10
4,0.0,0.0,0.0,Impure_5_10_8,10
5,0.0,0.0,0.0,Impure_5_10_8,10
2,0.5008266666666661,0.0045952432595259,0.4,Impure_5_10_90,10
3,0.4991733333333329,0.0047400173111723995,0.4,Impure_5_10_90,10
0,0.0,0.0,0.0,Impure_5_10_90,10
1,0.0,0.0,0.0,Impure_5_10_90,10
4,0.0,0.0,0.0,Impure_5_10_90,10
5,0.0,0.0,0.0,Impure_5_10_90,10
2,0.500463333333333,0.0051573728119084,0.4,Impure_5_10_91,10
3,0.4995366666666662,0.0048342644370021,0.4,Impure_5_10_91,10
0,0.0,0.0,0.0,Impure_5_10_91,10
1,0.0,0.0,0.0,Impure_5_10_91,10
4,0.0,0.0,0.0,Impure_5_10_94,10
5,0.0,0.0,0.0,Impure_5_10_94,10
2,0.5005933333333329,0.004004070025699077,0.4,Impure_5_10_95,10
3,0.4994066666666663,0.0050142881418427,0.4,Impure_5_10_95,10
1,0.0,0.0,0.0,Impure_5_10_98,10
4,0.0,0.0,0.0,Impure_5_10_98,10
5,0.0,0.0,0.0,Impure_5_10_98,10
2,0.5007599999999995,0.0061731762938041,0.4,Impure_5_10_99,10
3,0.4992399999999996,0.0055365082967612,0.4,Impure_5_10_99,10
0,0.0,0.0,0.0,Impure_5_10_99,10
1,0.0,0.0,0.0,Impure_5_10_99,10
4,0.0,0.0,0.0,Impure_5_10_99,10
5,0.0,0.0,0.0,Impure_5_10_99,10
2,0.5008699999999996,0.0055464219613382,0.4,Impure_5_10_9,10
3,0.4991299999999995,0.005526913049815724,0.4,Impure_5_10_9,10
0,0.0,0.0,0.0,Impure_5_10_9,10
1,0.0,0.0,0.0,Impure_5_10_9,10
4,0.0,0.0,0.0,Impure_5_10_9,10
5,0.0,0.0,0.0,Impure_5_10_9,10
0,0.0,0.0,0.0,Impure_5_10_98,10
2,0.4990366666666663,0.005289869212140946,0.4,Impure_5_10_8,10
3,0.4999566666666662,0.0060799363453779,0.4,Impure_5_10_98,10
5,0.0,0.0,0.0,Impure_5_10_97,10
0,0.0,0.0,0.0,Impure_5_10_95,10
1,0.0,0.0,0.0,Impure_5_10_95,10
4,0.0,0.0,0.0,Impure_5_10_95,10
5,0.0,0.0,0.0,Impure_5_10_95,10
2,0.5001266666666663,0.004802202373267345,0.4,Impure_5_10_96,10
3,0.499873333333333,0.0056448162942822,0.4,Impure_5_10_96,10
0,0.0,0.0,0.0,Impure_5_10_96,10
1,0.0,0.0,0.0,Impure_5_10_96,10
4,0.0,0.0,0.0,Impure_5_10_96,10
5,0.0,0.0,0.0,Impure_5_10_96,10
2,0.5009799999999999,0.0044653433317292,0.4,Impure_5_10_97,10
3,0.4990199999999997,0.0042719517015131,0.4,Impure_5_10_97,10
0,0.0,0.0,0.0,Impure_5_10_97,10
1,0.0,0.0,0.0,Impure_5_10_97,10
4,0.0,0.0,0.0,Impure_5_10_97,10
2,0.500043333333333,0.004071055598756736,0.4,Impure_5_10_98,10
5,0.0,0.0,0.0,Impure_5_10_89,10
4,0.0,0.0,0.0,Impure_5_10_89,10
1,0.0,0.0,0.0,Impure_5_10_89,10
4,0.0,0.0,0.0,Impure_5_10_80,10
5,0.0,0.0,0.0,Impure_5_10_80,10
2,0.4997966666666664,0.0062062328043835,0.4,Impure_5_10_81,10
3,0.500203333333333,0.0053299993597727,0.4,Impure_5_10_81,10
0,0.0,0.0,0.0,Impure_5_10_81,10
1,0.0,0.0,0.0,Impure_5_10_81,10
4,0.0,0.0,0.0,Impure_5_10_81,10
5,0.0,0.0,0.0,Impure_5_10_81,10
2,0.4997766666666661,0.0049226595062563,0.4,Impure_5_10_82,10
3,0.5002233333333329,0.0037616627644328996,0.4,Impure_5_10_82,10
0,0.0,0.0,0.0,Impure_5_10_82,10
1,0.0,0.0,0.0,Impure_5_10_82,10
4,0.0,0.0,0.0,Impure_5_10_82,10
5,0.0,0.0,0.0,Impure_5_10_82,10
2,0.5007599999999998,0.002904789400918,0.4,Impure_5_10_83,10
1,0.0,0.0,0.0,Impure_5_10_80,10
3,0.4992399999999995,0.004505015100702,0.4,Impure_5_10_83,10
0,0.0,0.0,0.0,Impure_5_10_80,10
2,0.5001933333333328,0.0045212206165534,0.4,Impure_5_10_80,10
1,0.0,0.0,0.0,Impure_5_10_78,10
4,0.0,0.0,0.0,Impure_5_10_78,10
5,0.0,0.0,0.0,Impure_5_10_78,10
2,0.4996099999999995,0.0047889484727476,0.4,Impure_5_10_79,10
3,0.5003899999999996,0.0051893501258191005,0.4,Impure_5_10_79,10
0,0.0,0.0,0.0,Impure_5_10_79,10
1,0.0,0.0,0.0,Impure_5_10_79,10
4,0.0,0.0,0.0,Impure_5_10_79,10
5,0.0,0.0,0.0,Impure_5_10_79,10
2,0.5020366666666662,0.005314214408521464,0.4,Impure_5_10_7,10
3,0.4979633333333329,0.004319616914091073,0.4,Impure_5_10_7,10
0,0.0,0.0,0.0,Impure_5_10_7,10
1,0.0,0.0,0.0,Impure_5_10_7,10
4,0.0,0.0,0.0,Impure_5_10_7,10
5,0.0,0.0,0.0,Impure_5_10_7,10
3,0.4998066666666663,0.0047785343998429,0.4,Impure_5_10_80,10
2,0.4989333333333329,0.0051421343444605,0.4,Impure_5_10_55,10
0,0.0,0.0,0.0,Impure_5_10_83,10
4,0.0,0.0,0.0,Impure_5_10_83,10
2,0.49978666666666627,0.0046191242306985,0.4,Impure_5_10_87,10
3,0.500213333333333,0.0052706729280549,0.4,Impure_5_10_87,10
0,0.0,0.0,0.0,Impure_5_10_87,10
1,0.0,0.0,0.0,Impure_5_10_87,10
4,0.0,0.0,0.0,Impure_5_10_87,10
5,0.0,0.0,0.0,Impure_5_10_87,10
2,0.4994666666666663,0.0045470295453061,0.4,Impure_5_10_88,10
3,0.5005333333333329,0.0048746603323156995,0.4,Impure_5_10_88,10
0,0.0,0.0,0.0,Impure_5_10_88,10
1,0.0,0.0,0.0,Impure_5_10_88,10
4,0.0,0.0,0.0,Impure_5_10_88,10
5,0.0,0.0,0.0,Impure_5_10_88,10
2,0.4990933333333328,0.0038673702605073463,0.4,Impure_5_10_89,10
3,0.5009066666666662,0.005228631503441855,0.4,Impure_5_10_89,10
0,0.0,0.0,0.0,Impure_5_10_89,10
5,0.0,0.0,0.0,Impure_5_10_86,10
1,0.0,0.0,0.0,Impure_5_10_83,10
4,0.0,0.0,0.0,Impure_5_10_86,10
0,0.0,0.0,0.0,Impure_5_10_86,10
5,0.0,0.0,0.0,Impure_5_10_83,10
2,0.5001566666666664,0.005157947705763595,0.4,Impure_5_10_84,10
3,0.4998433333333331,0.0047326395687821,0.4,Impure_5_10_84,10
0,0.0,0.0,0.0,Impure_5_10_84,10
1,0.0,0.0,0.0,Impure_5_10_84,10
4,0.0,0.0,0.0,Impure_5_10_84,10
5,0.0,0.0,0.0,Impure_5_10_84,10
2,0.499393333333333,0.0047326621017079,0.4,Impure_5_10_85,10
3,0.5006066666666663,0.0061270671200255,0.4,Impure_5_10_85,10
0,0.0,0.0,0.0,Impure_5_10_85,10
1,0.0,0.0,0.0,Impure_5_10_85,10
4,0.0,0.0,0.0,Impure_5_10_85,10
5,0.0,0.0,0.0,Impure_5_10_85,10
2,0.5004166666666662,0.004727670648795,0.4,Impure_5_10_86,10
3,0.499583333333333,0.004141134678482548,0.4,Impure_5_10_86,10
1,0.0,0.0,0.0,Impure_5_10_86,10
5,0.0,0.0,0.0,Impure_5_10_54,10
2,0.5016566666666662,0.004698661704044389,0.4,Impure_5_10_66,10
1,0.0,0.0,0.0,Impure_5_10_54,10
5,0.0,0.0,0.0,Impure_5_10_23,10
2,0.5004999999999997,0.004160558760421477,0.4,Impure_5_10_24,10
3,0.4994999999999996,0.005719087561698,0.4,Impure_5_10_24,10
0,0.0,0.0,0.0,Impure_5_10_24,10
1,0.0,0.0,0.0,Impure_5_10_24,10
4,0.0,0.0,0.0,Impure_5_10_24,10
4,0.0,0.0,0.0,Impure_5_10_23,10
5,0.0,0.0,0.0,Impure_5_10_24,10
3,0.5009766666666662,0.0044136369919629,0.4,Impure_5_10_25,10
0,0.0,0.0,0.0,Impure_5_10_25,10
1,0.0,0.0,0.0,Impure_5_10_25,10
4,0.0,0.0,0.0,Impure_5_10_25,10
5,0.0,0.0,0.0,Impure_5_10_25,10
2,0.49883666666666626,0.0057704634561167,0.4,Impure_5_10_26,10
2,0.499023333333333,0.004893882375549,0.4,Impure_5_10_25,10
1,0.0,0.0,0.0,Impure_5_10_23,10
0,0.0,0.0,0.0,Impure_5_10_23,10
3,0.5012099999999994,0.0045864559224342,0.4,Impure_5_10_23,10
4,0.0,0.0,0.0,Impure_5_10_54,10
5,0.0,0.0,0.0,Impure_5_10_20,10
2,0.4992099999999996,0.0061011105371045,0.4,Impure_5_10_21,10
3,0.5007899999999996,0.005439731804922,0.4,Impure_5_10_21,10
0,0.0,0.0,0.0,Impure_5_10_21,10
1,0.0,0.0,0.0,Impure_5_10_21,10
4,0.0,0.0,0.0,Impure_5_10_21,10
5,0.0,0.0,0.0,Impure_5_10_21,10
2,0.4993366666666662,0.004719603746177238,0.4,Impure_5_10_22,10
3,0.5006633333333329,0.00395505398873054,0.4,Impure_5_10_22,10
0,0.0,0.0,0.0,Impure_5_10_22,10
1,0.0,0.0,0.0,Impure_5_10_22,10
4,0.0,0.0,0.0,Impure_5_10_22,10
5,0.0,0.0,0.0,Impure_5_10_22,10
2,0.49878999999999957,0.0048759489301474,0.4,Impure_5_10_23,10
3,0.5011633333333331,0.0041482771972999,0.4,Impure_5_10_26,10
0,0.0,0.0,0.0,Impure_5_10_26,10
1,0.0,0.0,0.0,Impure_5_10_26,10
4,0.0,0.0,0.0,Impure_5_10_26,10
2,0.49911666666666626,0.005446761826802,0.4,Impure_5_10_2,10
3,0.500883333333333,0.005159224852116,0.4,Impure_5_10_2,10
0,0.0,0.0,0.0,Impure_5_10_2,10
1,0.0,0.0,0.0,Impure_5_10_2,10
4,0.0,0.0,0.0,Impure_5_10_2,10
5,0.0,0.0,0.0,Impure_5_10_2,10
2,0.4999499999999997,0.0045563893498989,0.4,Impure_5_10_30,10
3,0.5000499999999994,0.0047912629210735,0.4,Impure_5_10_30,10
0,0.0,0.0,0.0,Impure_5_10_30,10
1,0.0,0.0,0.0,Impure_5_10_30,10
4,0.0,0.0,0.0,Impure_5_10_30,10
5,0.0,0.0,0.0,Impure_5_10_30,10
2,0.4985233333333329,0.0059522827564649,0.4,Impure_5_10_31,10
3,0.5014766666666663,0.0057961736267085,0.4,Impure_5_10_31,10
0,0.0,0.0,0.0,Impure_5_10_31,10
5,0.0,0.0,0.0,Impure_5_10_29,10
1,0.0,0.0,0.0,Impure_5_10_20,10
4,0.0,0.0,0.0,Impure_5_10_29,10
0,0.0,0.0,0.0,Impure_5_10_29,10
5,0.0,0.0,0.0,Impure_5_10_26,10
2,0.4994766666666665,0.0046182420956227,0.4,Impure_5_10_27,10
3,0.500523333333333,0.0039873779572483,0.4,Impure_5_10_27,10
0,0.0,0.0,0.0,Impure_5_10_27,10
1,0.0,0.0,0.0,Impure_5_10_27,10
4,0.0,0.0,0.0,Impure_5_10_27,10
5,0.0,0.0,0.0,Impure_5_10_27,10
2,0.5007833333333328,0.0054908529061587,0.4,Impure_5_10_28,10
3,0.4992166666666664,0.0047431752381547005,0.4,Impure_5_10_28,10
0,0.0,0.0,0.0,Impure_5_10_28,10
1,0.0,0.0,0.0,Impure_5_10_28,10
4,0.0,0.0,0.0,Impure_5_10_28,10
5,0.0,0.0,0.0,Impure_5_10_28,10
2,0.5003299999999996,0.0052428624412378,0.4,Impure_5_10_29,10
3,0.4996699999999996,0.0064143781445338,0.4,Impure_5_10_29,10
1,0.0,0.0,0.0,Impure_5_10_29,10
0,0.0,0.0,0.0,Impure_5_10_20,10
3,0.5001399999999995,0.0050594679948003886,0.4,Impure_5_10_20,10
2,0.4998599999999997,0.003894640705931098,0.4,Impure_5_10_20,10
3,0.500013333333333,0.0046910079949813565,0.4,Impure_5_10_12,10
0,0.0,0.0,0.0,Impure_5_10_12,10
1,0.0,0.0,0.0,Impure_5_10_12,10
4,0.0,0.0,0.0,Impure_5_10_12,10
5,0.0,0.0,0.0,Impure_5_10_12,10
2,0.5022033333333328,0.004833196533596883,0.4,Impure_5_10_13,10
3,0.4977966666666661,0.0050792238935179,0.4,Impure_5_10_13,10
0,0.0,0.0,0.0,Impure_5_10_13,10
1,0.0,0.0,0.0,Impure_5_10_13,10
4,0.0,0.0,0.0,Impure_5_10_13,10
5,0.0,0.0,0.0,Impure_5_10_13,10
2,0.5003599999999995,0.0055135131169078205,0.4,Impure_5_10_14,10
3,0.4996399999999995,0.003974897503897518,0.4,Impure_5_10_14,10
0,0.0,0.0,0.0,Impure_5_10_14,10
1,0.0,0.0,0.0,Impure_5_10_14,10
2,0.49998666666666647,0.0032435752517745,0.4,Impure_5_10_12,10
4,0.0,0.0,0.0,Impure_5_10_14,10
5,0.0,0.0,0.0,Impure_5_10_11,10
1,0.0,0.0,0.0,Impure_5_10_11,10
2,0.5011299999999995,0.004676515595905428,0.4,Impure_5_10_0,10
3,0.4988699999999998,0.0037346852015113,0.4,Impure_5_10_0,10
0,0.0,0.0,0.0,Impure_5_10_0,10
1,0.0,0.0,0.0,Impure_5_10_0,10
4,0.0,0.0,0.0,Impure_5_10_0,10
5,0.0,0.0,0.0,Impure_5_10_0,10
2,0.49891666666666623,0.0068864477635791,0.4,Impure_5_10_10,10
3,0.5010833333333331,0.0074718093472694,0.4,Impure_5_10_10,10
0,0.0,0.0,0.0,Impure_5_10_10,10
1,0.0,0.0,0.0,Impure_5_10_10,10
4,0.0,0.0,0.0,Impure_5_10_10,10
5,0.0,0.0,0.0,Impure_5_10_10,10
2,0.5004566666666663,0.0071462600590616,0.4,Impure_5_10_11,10
3,0.4995433333333329,0.0045946223253169,0.4,Impure_5_10_11,10
0,0.0,0.0,0.0,Impure_5_10_11,10
4,0.0,0.0,0.0,Impure_5_10_11,10
1,0.0,0.0,0.0,Impure_5_10_31,10
5,0.0,0.0,0.0,Impure_5_10_14,10
3,0.4990099999999996,0.0045086710116436,0.4,Impure_5_10_15,10
1,0.0,0.0,0.0,Impure_5_10_18,10
4,0.0,0.0,0.0,Impure_5_10_18,10
5,0.0,0.0,0.0,Impure_5_10_18,10
2,0.5009799999999996,0.004948976902969834,0.4,Impure_5_10_19,10
3,0.4990199999999996,0.004944079297979404,0.4,Impure_5_10_19,10
0,0.0,0.0,0.0,Impure_5_10_19,10
1,0.0,0.0,0.0,Impure_5_10_19,10
4,0.0,0.0,0.0,Impure_5_10_19,10
5,0.0,0.0,0.0,Impure_5_10_19,10
2,0.5014633333333329,0.0055970497370904,0.4,Impure_5_10_1,10
3,0.4985366666666662,0.0048672155696127,0.4,Impure_5_10_1,10
0,0.0,0.0,0.0,Impure_5_10_1,10
1,0.0,0.0,0.0,Impure_5_10_1,10
4,0.0,0.0,0.0,Impure_5_10_1,10
5,0.0,0.0,0.0,Impure_5_10_1,10
0,0.0,0.0,0.0,Impure_5_10_18,10
2,0.5009899999999996,0.004476301318304,0.4,Impure_5_10_15,10
3,0.49921999999999966,0.004986169229758456,0.4,Impure_5_10_18,10
5,0.0,0.0,0.0,Impure_5_10_17,10
0,0.0,0.0,0.0,Impure_5_10_15,10
1,0.0,0.0,0.0,Impure_5_10_15,10
4,0.0,0.0,0.0,Impure_5_10_15,10
5,0.0,0.0,0.0,Impure_5_10_15,10
2,0.4999099999999995,0.0045567785635836746,0.4,Impure_5_10_16,10
3,0.5000899999999995,0.005015025416539228,0.4,Impure_5_10_16,10
0,0.0,0.0,0.0,Impure_5_10_16,10
1,0.0,0.0,0.0,Impure_5_10_16,10
4,0.0,0.0,0.0,Impure_5_10_16,10
5,0.0,0.0,0.0,Impure_5_10_16,10
2,0.5008066666666664,0.004675870373396327,0.4,Impure_5_10_17,10
3,0.4991933333333329,0.0058962428645215,0.4,Impure_5_10_17,10
0,0.0,0.0,0.0,Impure_5_10_17,10
1,0.0,0.0,0.0,Impure_5_10_17,10
4,0.0,0.0,0.0,Impure_5_10_17,10
2,0.5007799999999996,0.0068011932401214,0.4,Impure_5_10_18,10
4,0.0,0.0,0.0,Impure_5_10_31,10
4,0.0,0.0,0.0,Impure_5_10_20,10
2,0.4996999999999997,0.004709452043733836,0.4,Impure_5_10_32,10
5,0.0,0.0,0.0,Impure_5_10_46,10
2,0.499253333333333,0.004687101461275,0.4,Impure_5_10_47,10
3,0.5007466666666663,0.0044012984671742,0.4,Impure_5_10_47,10
0,0.0,0.0,0.0,Impure_5_10_47,10
1,0.0,0.0,0.0,Impure_5_10_47,10
4,0.0,0.0,0.0,Impure_5_10_47,10
4,0.0,0.0,0.0,Impure_5_10_46,10
5,0.0,0.0,0.0,Impure_5_10_47,10
3,0.5005299999999996,0.0041494268803983,0.4,Impure_5_10_48,10
0,0.0,0.0,0.0,Impure_5_10_48,10
1,0.0,0.0,0.0,Impure_5_10_48,10
4,0.0,0.0,0.0,Impure_5_10_48,10
5,0.0,0.0,0.0,Impure_5_10_48,10
2,0.5009233333333329,0.0034276704244094332,0.4,Impure_5_10_49,10
2,0.4994699999999996,0.0053230880393997995,0.4,Impure_5_10_48,10
1,0.0,0.0,0.0,Impure_5_10_46,10
0,0.0,0.0,0.0,Impure_5_10_46,10
3,0.5005466666666663,0.0052599037548612,0.4,Impure_5_10_46,10
4,0.0,0.0,0.0,Impure_5_10_43,10
5,0.0,0.0,0.0,Impure_5_10_43,10
2,0.4998733333333331,0.0064060896419981,0.4,Impure_5_10_44,10
3,0.5001266666666662,0.004350269696873,0.4,Impure_5_10_44,10
0,0.0,0.0,0.0,Impure_5_10_44,10
1,0.0,0.0,0.0,Impure_5_10_44,10
4,0.0,0.0,0.0,Impure_5_10_44,10
5,0.0,0.0,0.0,Impure_5_10_44,10
2,0.4993299999999995,0.0052708098777227005,0.4,Impure_5_10_45,10
3,0.5006699999999995,0.0036704838835055274,0.4,Impure_5_10_45,10
0,0.0,0.0,0.0,Impure_5_10_45,10
1,0.0,0.0,0.0,Impure_5_10_45,10
4,0.0,0.0,0.0,Impure_5_10_45,10
5,0.0,0.0,0.0,Impure_5_10_45,10
2,0.49945333333333297,0.0037964542096996998,0.4,Impure_5_10_46,10
3,0.49907666666666617,0.004300934957261424,0.4,Impure_5_10_49,10
0,0.0,0.0,0.0,Impure_5_10_49,10
1,0.0,0.0,0.0,Impure_5_10_49,10
4,0.0,0.0,0.0,Impure_5_10_49,10
2,0.5000199999999998,0.0051324928832606,0.4,Impure_5_10_52,10
3,0.4999799999999997,0.004126412814744008,0.4,Impure_5_10_52,10
0,0.0,0.0,0.0,Impure_5_10_52,10
1,0.0,0.0,0.0,Impure_5_10_52,10
4,0.0,0.0,0.0,Impure_5_10_52,10
5,0.0,0.0,0.0,Impure_5_10_52,10
2,0.499783333333333,0.005638412656603319,0.4,Impure_5_10_53,10
3,0.5002166666666662,0.006244596271682517,0.4,Impure_5_10_53,10
0,0.0,0.0,0.0,Impure_5_10_53,10
1,0.0,0.0,0.0,Impure_5_10_53,10
4,0.0,0.0,0.0,Impure_5_10_53,10
5,0.0,0.0,0.0,Impure_5_10_53,10
2,0.4999799999999996,0.005494215058881472,0.4,Impure_5_10_54,10
5,0.0,0.0,0.0,Impure_5_10_31,10
0,0.0,0.0,0.0,Impure_5_10_54,10
5,0.0,0.0,0.0,Impure_5_10_51,10
1,0.0,0.0,0.0,Impure_5_10_43,10
4,0.0,0.0,0.0,Impure_5_10_51,10
0,0.0,0.0,0.0,Impure_5_10_51,10
5,0.0,0.0,0.0,Impure_5_10_49,10
2,0.4999366666666661,0.0051471026230827,0.4,Impure_5_10_4,10
3,0.5000633333333331,0.0046098220879267,0.4,Impure_5_10_4,10
0,0.0,0.0,0.0,Impure_5_10_4,10
1,0.0,0.0,0.0,Impure_5_10_4,10
4,0.0,0.0,0.0,Impure_5_10_4,10
5,0.0,0.0,0.0,Impure_5_10_4,10
2,0.5013799999999995,0.0056048846173066,0.4,Impure_5_10_50,10
3,0.4986199999999994,0.0055693348038748005,0.4,Impure_5_10_50,10
0,0.0,0.0,0.0,Impure_5_10_50,10
1,0.0,0.0,0.0,Impure_5_10_50,10
4,0.0,0.0,0.0,Impure_5_10_50,10
5,0.0,0.0,0.0,Impure_5_10_50,10
2,0.4992066666666663,0.0046863581020185,0.4,Impure_5_10_51,10
3,0.5007933333333329,0.0055949782340995,0.4,Impure_5_10_51,10
1,0.0,0.0,0.0,Impure_5_10_51,10
0,0.0,0.0,0.0,Impure_5_10_43,10
3,0.5000199999999994,0.0031229471307916,0.4,Impure_5_10_54,10
2,0.501423333333333,0.0034918671470977017,0.4,Impure_5_10_43,10
0,0.0,0.0,0.0,Impure_5_10_35,10
1,0.0,0.0,0.0,Impure_5_10_35,10
4,0.0,0.0,0.0,Impure_5_10_35,10
5,0.0,0.0,0.0,Impure_5_10_35,10
2,0.5003966666666663,0.005692651504727038,0.4,Impure_5_10_36,10
3,0.49960333333333307,0.0056860038849242,0.4,Impure_5_10_36,10
0,0.0,0.0,0.0,Impure_5_10_36,10
1,0.0,0.0,0.0,Impure_5_10_36,10
4,0.0,0.0,0.0,Impure_5_10_36,10
5,0.0,0.0,0.0,Impure_5_10_36,10
2,0.4989399999999995,0.004382816493796,0.4,Impure_5_10_37,10
3,0.5010599999999996,0.006270162320267,0.4,Impure_5_10_37,10
0,0.0,0.0,0.0,Impure_5_10_37,10
1,0.0,0.0,0.0,Impure_5_10_37,10
4,0.0,0.0,0.0,Impure_5_10_37,10
3,0.49906666666666627,0.005013914966418553,0.4,Impure_5_10_35,10
5,0.0,0.0,0.0,Impure_5_10_37,10
2,0.5009333333333331,0.0057927596300454,0.4,Impure_5_10_35,10
4,0.0,0.0,0.0,Impure_5_10_34,10
3,0.49857666666666633,0.005780266333724613,0.4,Impure_5_10_43,10
0,0.0,0.0,0.0,Impure_5_10_32,10
1,0.0,0.0,0.0,Impure_5_10_32,10
4,0.0,0.0,0.0,Impure_5_10_32,10
5,0.0,0.0,0.0,Impure_5_10_32,10
2,0.4998199999999995,0.004260225363781679,0.4,Impure_5_10_33,10
3,0.5001799999999996,0.003792026696518706,0.4,Impure_5_10_33,10
0,0.0,0.0,0.0,Impure_5_10_33,10
1,0.0,0.0,0.0,Impure_5_10_33,10
4,0.0,0.0,0.0,Impure_5_10_33,10
5,0.0,0.0,0.0,Impure_5_10_33,10
2,0.4993599999999997,0.0037934210753494,0.4,Impure_5_10_34,10
3,0.5006399999999995,0.0047852982530831,0.4,Impure_5_10_34,10
0,0.0,0.0,0.0,Impure_5_10_34,10
1,0.0,0.0,0.0,Impure_5_10_34,10
5,0.0,0.0,0.0,Impure_5_10_34,10
2,0.5004499999999998,0.005148512931222,0.4,Impure_5_10_38,10
3,0.5002999999999995,0.0051835507564606,0.4,Impure_5_10_32,10
0,0.0,0.0,0.0,Impure_5_10_38,10
4,0.0,0.0,0.0,Impure_5_10_40,10
5,0.0,0.0,0.0,Impure_5_10_40,10
2,0.4990166666666663,0.003839496224225474,0.4,Impure_5_10_41,10
3,0.500983333333333,0.0038892106490712,0.4,Impure_5_10_41,10
1,0.0,0.0,0.0,Impure_5_10_41,10
4,0.0,0.0,0.0,Impure_5_10_41,10
1,0.0,0.0,0.0,Impure_5_10_40,10
5,0.0,0.0,0.0,Impure_5_10_41,10
3,0.5001433333333329,0.0054861527749231,0.4,Impure_5_10_42,10
0,0.0,0.0,0.0,Impure_5_10_42,10
1,0.0,0.0,0.0,Impure_5_10_42,10
4,0.0,0.0,0.0,Impure_5_10_42,10
5,0.0,0.0,0.0,Impure_5_10_42,10
3,0.4995499999999996,0.004708331826989,0.4,Impure_5_10_38,10
2,0.49985666666666617,0.0051189435222963,0.4,Impure_5_10_42,10
0,0.0,0.0,0.0,Impure_5_10_40,10
0,0.0,0.0,0.0,Impure_5_10_41,10
2,0.4992866666666661,0.0053667148095965,0.4,Impure_5_10_40,10
1,0.0,0.0,0.0,Impure_5_10_38,10
3,0.5007133333333328,0.0044755957129227,0.4,Impure_5_10_40,10
5,0.0,0.0,0.0,Impure_5_10_38,10
2,0.5012266666666663,0.0037238068130489048,0.4,Impure_5_10_39,10
3,0.49877333333333307,0.0047476744700368,0.4,Impure_5_10_39,10
0,0.0,0.0,0.0,Impure_5_10_39,10
1,0.0,0.0,0.0,Impure_5_10_39,10
4,0.0,0.0,0.0,Impure_5_10_39,10
4,0.0,0.0,0.0,Impure_5_10_38,10
2,0.4999599999999995,0.0041370812863293005,0.4,Impure_5_10_3,10
5,0.0,0.0,0.0,Impure_5_10_3,10
3,0.5000399999999995,0.0057655966826165,0.4,Impure_5_10_3,10
0,0.0,0.0,0.0,Impure_5_10_3,10
1,0.0,0.0,0.0,Impure_5_10_3,10
4,0.0,0.0,0.0,Impure_5_10_3,10
5,0.0,0.0,0.0,Impure_5_10_39,10
2,0.5002833333333327,0.006009018042819,0.4,Impure_5_11_6,11
3,0.4997166666666663,0.0058661592801357,0.4,Impure_5_11_6,11
0,0.0,0.0,0.0,Impure_5_11_6,11
1,0.0,0.0,0.0,Impure_5_11_6,11
4,0.0,0.0,0.0,Impure_5_11_6,11
5,0.0,0.0,0.0,Impure_5_11_6,11
0,0.0,0.0,0.0,Impure_5_11_70,11
3,0.5013066666666663,0.005204474575427,0.4,Impure_5_11_70,11
1,0.0,0.0,0.0,Impure_5_11_70,11
4,0.0,0.0,0.0,Impure_5_11_70,11
5,0.0,0.0,0.0,Impure_5_11_70,11
2,0.4985899999999997,0.0054631178319852,0.4,Impure_5_11_71,11
5,0.0,0.0,0.0,Impure_5_11_69,11
2,0.498693333333333,0.0033520570810959428,0.4,Impure_5_11_70,11
4,0.0,0.0,0.0,Impure_5_11_69,11
5,0.0,0.0,0.0,Impure_5_11_66,11
0,0.0,0.0,0.0,Impure_5_11_69,11
4,0.0,0.0,0.0,Impure_5_11_66,11
3,0.5014099999999995,0.006253990007746101,0.4,Impure_5_11_71,11
2,0.5002866666666661,0.0049876848461211,0.4,Impure_5_11_67,11
3,0.4997133333333328,0.0036222521234377,0.4,Impure_5_11_67,11
0,0.0,0.0,0.0,Impure_5_11_67,11
1,0.0,0.0,0.0,Impure_5_11_67,11
4,0.0,0.0,0.0,Impure_5_11_67,11
1,0.0,0.0,0.0,Impure_5_11_69,11
5,0.0,0.0,0.0,Impure_5_11_67,11
3,0.5001999999999995,0.004003462247317196,0.4,Impure_5_11_68,11
0,0.0,0.0,0.0,Impure_5_11_68,11
1,0.0,0.0,0.0,Impure_5_11_68,11
4,0.0,0.0,0.0,Impure_5_11_68,11
5,0.0,0.0,0.0,Impure_5_11_68,11
2,0.5008999999999996,0.0041605393433832875,0.4,Impure_5_11_69,11
3,0.4990999999999995,0.00524086706366241,0.4,Impure_5_11_69,11
2,0.4997999999999996,0.004824204414744199,0.4,Impure_5_11_68,11
0,0.0,0.0,0.0,Impure_5_11_71,11
0,0.0,0.0,0.0,Impure_5_11_74,11
4,0.0,0.0,0.0,Impure_5_11_71,11
0,0.0,0.0,0.0,Impure_5_11_75,11
1,0.0,0.0,0.0,Impure_5_11_75,11
4,0.0,0.0,0.0,Impure_5_11_75,11
