sum,Avg0,SD0,frust0,file,Nodes,Reg
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0035446341943507,0.204419025709253,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0026729758697002,0.0664732936405943,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0011194046036472,0.0782000335872673,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.0032931848819442,0.1332608197114491,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0034082644654818,0.1099505815984761,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.003990221380658699,0.1265970536816595,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0013235642115976,0.0969452392503722,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0046144988893702,0.1628400332885861,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.004887733471810081,0.155306004617208,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,1.0,0.0022396031394472,0.1221744775696012,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.0026113718607163002,0.14064030056130036,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.0051679639687818,0.16006983958007637,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999999,0.0058845153766459,0.1774936882186095,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
2,0.9999999999999997,0.0049114626802024,0.1916019405473337,T4,4,None
0,0.0,0.0,0.0,T4,4,None
1,0.0,0.0,0.0,T4,4,None
3,0.0,0.0,0.0,T4,4,None
4,0.0,0.0,0.0,T4,4,None
1,0.0834866666666666,0.0008208261421004,0.1244422767917477,T4SA,4,SA
2,0.8337133333333332,0.0047960599659052,0.0878710076400703,T4SA,4,SA
3,0.0828,0.0003395094500402,0.1244422767917477,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0771166666666666,0.000541623075169,0.1555155481554665,T4SA,4,SA
2,0.8450533333333331,0.0045949492124786,0.14679268858050842,T4SA,4,SA
3,0.07783,0.0007349829930005,0.1555155481554665,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.2291166666666666,0.0010573501820371,0.09506322506400111,T4SA,4,SA
2,0.5414399999999999,0.0043014128169486,0.06818005219681081,T4SA,4,SA
3,0.2294433333333332,0.0020114978569235,0.09506322506400111,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07837,0.0006807348970047,0.155726780035097,T4SA,4,SA
2,0.8441933333333331,0.0052215626324594,0.12704756396490874,T4SA,4,SA
3,0.0774366666666666,0.0003542441091802,0.155726780035097,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0041545313815687,0.11228552284780229,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0041263313266386,0.1363843978132808,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.08367,0.0006375473838599,0.1124361879904554,T4SA,4,SA
2,0.8327599999999998,0.0068824989811688,0.10070533481458366,T4SA,4,SA
3,0.0835699999999999,0.0002465765601187,0.1124361879904554,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0036036528644459997,0.08558918339038399,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1673733333333333,0.0018435894939552,0.1227498274344064,T4SA,4,SA
2,0.6664799999999997,0.0021505559525431,0.0893850653932388,T4SA,4,SA
3,0.1661466666666666,0.0016167731923666,0.1227498274344064,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0005063156678946,0.0587110493847516,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0779166666666666,0.0004020226638166,0.2100901205589255,T4SA,4,SA
2,0.8442899999999997,0.0041695099052691,0.12339334628415854,T4SA,4,SA
3,0.0777933333333333,0.00075021478406,0.2100901205589255,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1661833333333333,0.0009348897274439,0.15698499471714233,T4SA,4,SA
2,0.6665899999999998,0.0030717918216145,0.11351813834337483,T4SA,4,SA
3,0.1672266666666665,0.002042494244034,0.15698499471714233,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0790533333333333,0.0011192358504304,0.1661598826796444,T4SA,4,SA
2,0.8431299999999998,0.0034743084053874,0.09168769051804371,T4SA,4,SA
3,0.0778166666666666,0.000931032879238,0.1661598826796444,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07819,0.0010276510432372,0.1386968496924626,T4SA,4,SA
2,0.8438233333333331,0.0052544783561197,0.12443519726729291,T4SA,4,SA
3,0.0779866666666666,0.0006601683287027,0.1386968496924626,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0775966666666666,0.0004789108012517,0.1145711419525112,T4SA,4,SA
2,0.8451899999999998,0.0046265569068927,0.11149419430622474,T4SA,4,SA
3,0.0772133333333333,0.0007626416079799,0.1145711419525112,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0051446500668963,0.14047179372527513,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07788,0.0008705170877128,0.1849501801380768,T4SA,4,SA
2,0.8443399999999998,0.004081252319756542,0.13911149294923375,T4SA,4,SA
3,0.07778,0.0006753270812478,0.1849501801380768,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999997,0.004615918679217113,0.1199163115287379,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0045781491892318,0.12364056356346935,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0024955513523927,0.11128396560146545,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0034408724963654,0.13876671423600953,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0039031202009323,0.14588461838265096,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0022790761618199,0.14971469254565123,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07934,0.0011007573150638,0.1673472784915548,T4SA,4,SA
2,0.842753333333333,0.0048981534657196995,0.13926446654453598,T4SA,4,SA
3,0.0779066666666666,0.0004939860546839,0.1673472784915548,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07829,0.0008335866281717,0.1401125402778422,T4SA,4,SA
2,0.8435699999999998,0.0055440773033309,0.0949103739449952,T4SA,4,SA
3,0.07814,0.000374966665185,0.1401125402778422,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.003557409956349,0.0905989220223207,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0057420202258356,0.10352468988853797,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.004932288621955,0.16182180136481739,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0048385125081617,0.1283963822871153,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0789933333333333,0.0009531118623866,0.1245677226015774,T4SA,4,SA
2,0.8431366666666665,0.0080341387786892,0.10760787280328932,T4SA,4,SA
3,0.07787,0.0008640987597877,0.1245677226015774,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.003264970107581,0.1535015127481164,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1934,0.0005797125724586,0.1387328407670671,T4SA,4,SA
2,0.6139033333333332,0.0019630307763107,0.0699315717168198,T4SA,4,SA
3,0.1926966666666666,0.0011605841441082,0.1387328407670671,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0041526479600121,0.0794182708351155,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07838,0.0004257542327055,0.1646730773686257,T4SA,4,SA
2,0.8434599999999999,0.0051660326829229,0.12850662529027398,T4SA,4,SA
3,0.07816,0.0001823915202707,0.1646730773686257,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.004310279278986699,0.0984774473235467,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0050364590966488,0.11770206968398896,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0049457369351706,0.12178032640733207,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1461033333333333,0.0010056286038537,0.1176768630768141,T4SA,4,SA
2,0.7079533333333331,0.003007366907714718,0.0372284591897859,T4SA,4,SA
3,0.1459433333333333,0.0009508358895671,0.1176768630768141,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0052726935630397,0.09879332630769644,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0781233333333333,0.0010292499966264,0.1499116526691485,T4SA,4,SA
2,0.8447199999999998,0.0029788142853034,0.0862547827000698,T4SA,4,SA
3,0.0771566666666666,0.0003960078562632,0.1499116526691485,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0046707242679235,0.15256649352491486,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.27186,0.0004610856753359,0.142317157936161,T4SA,4,SA
2,0.4569066666666665,0.0020712278682326,0.13019958886572636,T4SA,4,SA
3,0.2712333333333334,0.0006350503042192,0.142317157936161,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0935033333333333,0.0004964093293061,0.1029700632343619,T4SA,4,SA
2,0.8129166666666663,0.0030960973321285,0.07873526857287397,T4SA,4,SA
3,0.09358,0.000445196585791,0.1029700632343619,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0045693025919652,0.13598376776913523,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0058372917256048,0.12367318714432625,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0619633333333333,0.0004392670663224,0.1459475843207459,T4SA,4,SA
2,0.8750199999999996,0.0030532113523287,0.09508521923928404,T4SA,4,SA
3,0.0630166666666666,0.0007620294540822,0.1459475843207459,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0038757354307811997,0.0997181291726313,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0787966666666666,0.0002169997439834,0.118428746952987,T4SA,4,SA
2,0.8439333333333332,0.0037208374834664,0.13537070589315836,T4SA,4,SA
3,0.0772699999999999,0.0005192301994298,0.118428746952987,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1790133333333333,0.0016102656785622,0.0851885527135412,T4SA,4,SA
2,0.6414266666666665,0.002951683901392,0.1067764029891845,T4SA,4,SA
3,0.17956,0.0015140233375568,0.0851885527135412,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0779133333333333,0.0002411546299691,0.1127208183653657,T4SA,4,SA
2,0.8442433333333332,0.0068106933083055,0.10661482513679023,T4SA,4,SA
3,0.0778433333333333,0.0001203698005684,0.1127208183653657,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07773,0.0010993634521849,0.137914313524253,T4SA,4,SA
2,0.8443899999999998,0.0044105246809654,0.13832290849700124,T4SA,4,SA
3,0.07788,0.0011734848387033,0.137914313524253,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0033276191585334,0.14187573983023136,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.219,0.001188528501972,0.136402743167236,T4SA,4,SA
2,0.56163,0.0020122455673057997,0.08384920660099346,T4SA,4,SA
3,0.2193699999999999,0.0005103593505234,0.136402743167236,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0029934594093399,0.11225449293639635,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.19277,0.0004980629143659,0.1178345488218859,T4SA,4,SA
2,0.6143566666666667,0.0018031455664897001,0.1075478740628068,T4SA,4,SA
3,0.1928733333333333,0.0013702635594009,0.1178345488218859,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0032169661580263003,0.13949392879925873,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0070447854753265,0.157967531791095,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0045051672148928,0.13781636699615524,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0774133333333333,0.0005517447074709,0.1239525012674463,T4SA,4,SA
2,0.8438333333333332,0.0025692536656584,0.09548262077075854,T4SA,4,SA
3,0.0787533333333333,0.0003760614606978,0.1239525012674463,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0044433922769484,0.07371277354836936,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0074444800896411,0.1055687481088563,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.14041,0.0003510935297989,0.1576182376114996,T4SA,4,SA
2,0.7191666666666665,0.0045130446741034995,0.1221160362387822,T4SA,4,SA
3,0.1404233333333333,0.0008369123145361,0.1576182376114996,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0045017728648884,0.12066287687371018,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0780199999999999,0.0015561490931141,0.1693156525836748,T4SA,4,SA
2,0.8433266666666664,0.004481441202166,0.13548919626742334,T4SA,4,SA
3,0.0786533333333333,0.0001746106780494,0.1693156525836748,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0787166666666666,0.0006064285246882,0.1967384281008717,T4SA,4,SA
2,0.8427266666666665,0.0036063697521258,0.13041691356114238,T4SA,4,SA
3,0.0785566666666666,0.0010078800634114,0.1967384281008717,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1555666666666666,0.0014337763746398,0.1471842239664129,T4SA,4,SA
2,0.6888933333333331,0.0036235218415624003,0.1153100844979425,T4SA,4,SA
3,0.1555399999999999,0.0011588855920297001,0.1471842239664129,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0020034593206391,0.1066494330768031,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0003440930106816,0.0785524753741049,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0046709010807745996,0.08476548764848854,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0064222478199077,0.12732956556033626,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.155,0.00089398668803,0.1376373416159169,T4SA,4,SA
2,0.6888399999999997,0.00447109210385,0.11106499513581651,T4SA,4,SA
3,0.1561599999999999,0.0004348354201527,0.1376373416159169,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.005181776945507199,0.10801296684391956,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0043645662083298,0.16107550141567575,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.1676,0.0003062678566222,0.0842359958524515,T4SA,4,SA
2,0.6647366666666666,0.0032921611567432,0.09285182223000915,T4SA,4,SA
3,0.1676633333333333,0.0016291170069157,0.0842359958524515,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0782233333333333,0.0003727674282385,0.2038278481711845,T4SA,4,SA
2,0.8440633333333332,0.002535270386589,0.13966009299593807,T4SA,4,SA
3,0.0777133333333333,0.0008402512851654,0.2038278481711845,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.16646,0.0005662155066756,0.1512156082759135,T4SA,4,SA
2,0.6660933333333331,0.0032815108178079,0.1293812985145562,T4SA,4,SA
3,0.1674466666666666,0.0017469465424626,0.1512156082759135,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,1.0,0.0047172307532364,0.10384352674541086,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0025691671341571,0.06255528578261076,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.0778833333333333,9.030811456095992e-05,0.1733429493288931,T4SA,4,SA
2,0.8444366666666665,0.0065335350776789996,0.13153045814316755,T4SA,4,SA
3,0.07768,0.0003510935297989,0.1733429493288931,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999999,0.0022890185316895,0.12157891936263765,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999998,0.0051933322909006995,0.13175944012211718,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999997,0.0034769522653458,0.12379055891776698,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
2,0.9999999999999997,0.0034136852429676,0.15734572676388983,T4SA,4,SA
0,0.0,0.0,0.0,T4SA,4,SA
1,0.0,0.0,0.0,T4SA,4,SA
3,0.0,0.0,0.0,T4SA,4,SA
4,0.0,0.0,0.0,T4SA,4,SA
1,0.07828,0.0003556215216584,0.1281650110467762,T4SA,4,SA
2,0.8439699999999998,0.0041721247213884,0.10347784937653737,T4SA,4,SA
3,0.07775,0.0005800574684172,0.1281650110467762,T4SA,4,SA
